numSell,exposure,drawdown,winLoss,value,fast,slow,sig
25,0.5,-0.16939419061163727,4.0,18423.489983000003,12,35,17
27,0.4956279809220986,-0.16993763382447535,3.5,15932.52034100001,14,35,17
26,0.4825119236883943,-0.1625707578677849,3.3333333333333335,16420.928459000002,16,35,17
25,0.4825119236883943,-0.15979271076975746,3.1666666666666665,17533.668830000013,18,35,17
26,0.4956279809220986,-0.18345114928153888,2.7142857142857144,16297.159763000012,20,35,17
27,0.4467408585055644,-0.16609974494996488,5.75,24121.509776,2,5,19
23,0.4133545310015898,-0.21652917996004778,2.2857142857142856,14121.440007999992,4,5,19
25,0.39864864864864863,-0.27045036542189693,4.0,20068.897838,2,8,19
28,0.4793322734499205,-0.20473534026489854,6.0,20946.76566900001,4,8,19
26,0.45190779014308424,-0.22309875593522588,4.2,16146.354317999998,6,8,19
0,0.0,0.0,inf,10000.0,8,8,19
28,0.5083465818759937,-0.23741942566276808,3.6666666666666665,16316.148759999998,2,11,19
25,0.36923688394276627,-0.1729478203216586,4.0,17543.110670000002,4,11,19
26,0.41255961844197137,-0.1655761854100596,5.5,18519.20029,6,11,19
27,0.41573926868044514,-0.17136584144611428,2.857142857142857,18433.289587,8,11,19
23,0.38235294117647056,-0.16553933265871634,4.75,17720.489932999993,10,11,19
27,0.4546899841017488,-0.16565679339169656,8.0,20694.109792999985,2,14,19
28,0.43124006359300476,-0.16428664613613977,6.0,21612.97912700002,4,14,19
29,0.4725755166931638,-0.16405308957579323,3.142857142857143,17620.079651999997,6,14,19
29,0.492845786963434,-0.1640573949150372,3.8333333333333335,20373.59984799999,8,14,19
28,0.44435612082670906,-0.16400856180627268,3.6666666666666665,20025.049122,10,14,19
24,0.3843402225755167,-0.1651481142568519,11.0,23177.603508999993,12,14,19
0,0.0,0.0,inf,10000.0,14,14,19
28,0.4968203497615262,-0.16666637354424277,3.0,18307.970907,2,17,19
28,0.47496025437201905,-0.1635585266622685,3.0,17816.040345999998,4,17,19
28,0.4884737678855326,-0.16296946682654018,3.6666666666666665,18646.75977899999,6,17,19
28,0.4606518282988871,-0.1645253125754707,4.6,21131.539648,8,17,19
29,0.4825119236883943,-0.16603289368223353,3.8333333333333335,18934.230686000003,10,17,19
29,0.47496025437201905,-0.16374509213820904,4.8,20797.070271999994,12,17,19
29,0.45906200317965024,-0.1654039436314466,3.8333333333333335,23074.060671999996,14,17,19
24,0.3771860095389507,-0.1673530157652642,2.4285714285714284,16610.110109000005,16,17,19
30,0.47297297297297297,-0.16670560965839246,5.0,19464.970977999998,2,20,19
30,0.4542925278219396,-0.1644725162893412,2.75,19534.439516999995,4,20,19
28,0.4626391096979332,-0.16302945016329162,3.0,19594.861059999985,6,20,19
28,0.47178060413354533,-0.1638396376804664,2.5,17225.809869999994,8,20,19
28,0.46144674085850557,-0.16375283832191237,3.0,17426.820436,10,20,19
28,0.48171701112877585,-0.16264383007061356,3.6666666666666665,18731.29893499999,12,20,19
29,0.49165341812400637,-0.16310261110561222,2.625,18664.080023000006,14,20,19
29,0.48767885532591415,-0.16613630461602477,3.142857142857143,20658.57016299999,16,20,19
28,0.4654213036565978,-0.18121019523282136,3.0,17612.430613999994,18,20,19
0,0.0,0.0,inf,10000.0,20,20,19
25,0.4578696343402226,-0.16482746891184732,3.1666666666666665,17575.009436000004,2,23,19
26,0.43680445151033387,-0.17807017215322568,2.7142857142857144,18836.029655000002,4,23,19
29,0.4666136724960254,-0.16363088043031798,3.142857142857143,19531.67029599999,6,23,19
29,0.462241653418124,-0.16299526741333767,2.625,19531.979926999997,8,23,19
29,0.46184419713831476,-0.17467458334105157,3.8333333333333335,17311.421202999998,10,23,19
30,0.4606518282988871,-0.17833836190081964,2.75,18565.669390000003,12,23,19
30,0.48171701112877585,-0.21427820521683819,2.3333333333333335,19539.199075,14,23,19
29,0.48012718600953896,-0.17982989127606983,3.8333333333333335,19236.209679999996,16,23,19
25,0.45151033386327505,-0.17701471104269947,4.0,17451.699319000007,18,23,19
27,0.47456279809220986,-0.18030701311198097,2.375,16144.271111,20,23,19
26,0.4360095389507154,-0.16509287058423708,4.2,20076.259883,2,26,19
26,0.4546899841017488,-0.16347789304067145,3.3333333333333335,18584.999113999987,4,26,19
27,0.4725755166931638,-0.16301977160612113,2.375,18512.278876,6,26,19
25,0.4467408585055644,-0.17603922518318668,2.5714285714285716,17791.430650000002,8,26,19
29,0.4642289348171701,-0.17945659785807982,3.142857142857143,19527.23171899999,10,26,19
28,0.4924483306836248,-0.1666970675721553,3.6666666666666665,19066.052966999996,12,26,19
28,0.4495230524642289,-0.1872795774799741,3.0,18548.72010999999,14,26,19
28,0.4610492845786963,-0.1794680644699566,3.0,18915.405206,16,26,19
28,0.4507154213036566,-0.18047749836099472,3.6666666666666665,18321.649201,18,26,19
26,0.4375993640699523,-0.18307798108314705,2.7142857142857144,19830.210189,20,26,19
23,0.4419713831478537,-0.17761195848431074,3.6,19158.599038,2,29,19
27,0.48211446740858505,-0.17082178071336238,2.857142857142857,18318.128971000002,4,29,19
26,0.46502384737678853,-0.1633408230224874,2.25,18249.78005,6,29,19
27,0.4626391096979332,-0.17591761089521546,2.857142857142857,19919.472818000002,8,29,19
25,0.447933227344992,-0.1633412686360081,4.0,19513.578648000002,10,29,19
26,0.45707472178060415,-0.16020451092985952,4.2,21434.158855999995,12,29,19
29,0.4578696343402226,-0.16875144286449761,3.142857142857143,18500.068893000007,14,29,19
28,0.47178060413354533,-0.1743580501400494,3.0,18371.549105,16,29,19
25,0.4292527821939587,-0.17332976466818323,3.1666666666666665,18139.499585000016,18,29,19
27,0.4578696343402226,-0.1645547386887705,2.375,17108.28015800001,20,29,19
23,0.44872813990461047,-0.1764452629699651,4.75,18373.569252999998,2,32,19
25,0.46860095389507156,-0.17801803545285977,3.1666666666666665,18324.498986,4,32,19
25,0.4725755166931638,-0.1630619522397021,2.5714285714285716,17775.540192000008,6,32,19
25,0.4606518282988871,-0.16626790845765793,2.125,17857.787713000005,8,32,19
25,0.4713831478537361,-0.1707752153466017,4.0,20464.159668000004,10,32,19
26,0.48370429252782193,-0.16757177600672324,5.5,20912.950275000003,12,32,19
27,0.4562798092209857,-0.184248060509,3.5,16237.130753,14,32,19
26,0.4741653418124006,-0.16684672742909526,3.3333333333333335,15855.380106000006,16,32,19
25,0.4578696343402226,-0.15988569904811667,3.1666666666666665,17929.16116600001,18,32,19
23,0.41693163751987283,-0.18465712401792472,2.2857142857142856,15972.010115000006,20,32,19
23,0.4566772655007949,-0.1778550151963449,3.6,18862.949679000005,2,35,19
21,0.4606518282988871,-0.1783388154876619,2.5,16513.199509000002,4,35,19
23,0.447933227344992,-0.1753392887111186,2.2857142857142856,16584.330637000006,6,35,19
25,0.49483306836248014,-0.1748786638864811,3.1666666666666665,19229.759140000002,8,35,19
24,0.4527027027027027,-0.1704403110465407,3.0,18365.189694999997,10,35,19
25,0.4733704292527822,-0.17517882285358627,5.25,16624.67944,12,35,19
25,0.4733704292527822,-0.17012566247063682,3.1666666666666665,14380.569760000004,14,35,19
26,0.4829093799682035,-0.1642446174563738,2.7142857142857144,15928.74007199999,16,35,19
25,0.47297297297297297,-0.1883946829108705,2.5714285714285716,16040.919766000005,18,35,19
23,0.4431637519872814,-0.1837065015949738,2.2857142857142856,14740.999704000002,20,35,19
