,avgType,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
63,exponential,11,12,6,1,9,1.2,155,0.50778739184178,-0.3003824407194186,2.6904761904761907,24684.360000000008,exponential-11-12-6-1-9-1.2
110,exponential,5,12,6,2,15,1.2,139,0.4605686032138442,-0.2752368743532968,3.212121212121212,24670.959999999995,exponential-5-12-6-2-15-1.2
28,exponential,7,8,6,1,9,1.2,217,0.5377008652657602,-0.2571629548972713,2.5,24669.119999999974,exponential-7-8-6-1-9-1.2
35,simple,7,8,3,3,15,1.2,36,0.5725587144622991,-0.2119393211830187,3.5,24666.48,simple-7-8-3-3-15-1.2
34,logarithmic,5,16,6,2,9,1.4,124,0.5063040791100124,-0.3190453954095244,2.757575757575758,24649.029999999988,logarithmic-5-16-6-2-9-1.4
6,simple,9,12,6,4,12,1.6,32,0.7070457354758962,-0.4052265405110208,4.333333333333333,24648.269999999997,simple-9-12-6-4-12-1.6
33,exponential,5,24,6,1,6,1.4,161,0.5030902348578492,-0.2728111297452232,3.236842105263158,24646.32000000001,exponential-5-24-6-1-6-1.4
18,simple,7,8,3,3,6,1.4,34,0.5517923362175525,-0.1974654589108371,3.857142857142857,24645.269999999997,simple-7-8-3-3-6-1.4
101,exponential,9,12,3,1,6,1.0,195,0.4976514215080346,-0.3430013737696423,2.611111111111111,24639.189999999984,exponential-9-12-3-1-6-1.0
114,logarithmic,7,16,3,2,9,1.4,119,0.4944375772558714,-0.2891364148137745,2.4,24637.63999999999,logarithmic-7-16-3-2-9-1.4
17,exponential,7,16,3,1,9,2.0,200,0.5572311495673671,-0.3294517892394069,2.636363636363636,24624.740000000005,exponential-7-16-3-1-9-2.0
69,exponential,5,12,6,1,9,1.4,201,0.5367119901112485,-0.3209471099219297,2.9411764705882355,24620.52,exponential-5-12-6-1-9-1.4
71,exponential,5,12,6,1,9,1.8,209,0.5619283065512979,-0.3778229696220062,2.8703703703703702,24618.040000000005,exponential-5-12-6-1-9-1.8
3,logarithmic,7,12,3,2,12,1.0,137,0.4595797280593325,-0.2607028950192377,2.0444444444444443,24615.900000000016,logarithmic-7-12-3-2-12-1.0
104,exponential,5,12,6,2,12,1.2,142,0.4635352286773795,-0.2644257498970747,3.176470588235294,24613.16,exponential-5-12-6-2-12-1.2
86,exponential,5,24,3,2,15,1.4,99,0.4027194066749073,-0.2225357889795366,4.2105263157894735,24607.380000000005,exponential-5-24-3-2-15-1.4
101,exponential,11,16,3,2,15,1.4,108,0.4694684796044499,-0.2898265731422179,3.1538461538461537,24605.550000000003,exponential-11-16-3-2-15-1.4
53,exponential,7,16,3,2,12,2.0,126,0.4909765142150804,-0.3047830991609123,3.5,24603.200000000008,exponential-7-16-3-2-12-2.0
73,simple,5,8,3,3,9,1.2,58,0.4741656365883807,-0.2431600519795993,2.625,24590.51000000001,simple-5-8-3-3-9-1.2
78,simple,9,12,3,2,12,2.0,141,0.5915945611866502,-0.5089880582883737,1.9375,24589.289999999983,simple-9-12-3-2-12-2.0
58,exponential,11,12,6,1,6,1.4,164,0.519406674907293,-0.285005357499591,2.6444444444444444,24588.61000000004,exponential-11-12-6-1-6-1.4
51,logarithmic,9,16,3,1,12,1.6,140,0.5547589616810877,-0.3251807925706294,2.58974358974359,24585.29000000001,logarithmic-9-16-3-1-12-1.6
40,exponential,7,16,6,2,9,1.6,134,0.4862793572311495,-0.2371922643085589,2.621621621621621,24569.089999999956,exponential-7-16-6-2-9-1.6
42,exponential,7,16,6,2,9,2.0,139,0.5156983930778739,-0.2677385001748414,2.6578947368421053,24556.049999999985,exponential-7-16-6-2-9-2.0
43,logarithmic,9,12,6,1,6,1.4,154,0.5357231149567367,-0.3599926077557457,2.422222222222222,24554.67999999997,logarithmic-9-12-6-1-6-1.4
64,exponential,7,8,6,2,12,1.2,157,0.4719406674907292,-0.2776115118660645,3.025641025641025,24553.070000000003,exponential-7-8-6-2-12-1.2
28,exponential,9,12,3,2,15,1.8,132,0.5048207663782448,-0.3067582896429611,3.7142857142857135,24552.59269999999,exponential-9-12-3-2-15-1.8
86,logarithmic,5,8,6,3,9,1.8,65,0.5033374536464771,-0.2784931695510246,2.823529411764706,24548.890000000018,logarithmic-5-8-6-3-9-1.8
121,exponential,7,20,3,1,6,1.0,176,0.4894932014833127,-0.2970191067007137,3.0,24546.999999999985,exponential-7-20-3-1-6-1.0
59,logarithmic,5,8,3,2,9,1.4,171,0.5517923362175525,-0.2301536050625094,2.2884615384615383,24542.970000000005,logarithmic-5-8-3-2-9-1.4
19,simple,7,8,3,3,6,1.6,33,0.5720642768850432,-0.1974654589108371,3.7142857142857135,24539.149999999998,simple-7-8-3-3-6-1.6
108,logarithmic,5,24,3,1,6,1.4,143,0.4951792336217552,-0.2185222520846708,3.333333333333333,24528.32,logarithmic-5-24-3-1-6-1.4
58,logarithmic,5,8,6,2,12,1.0,165,0.5265760197775031,-0.2687233198560319,2.1132075471698117,24528.190000000017,logarithmic-5-8-6-2-12-1.0
120,logarithmic,5,16,3,1,3,1.0,181,0.4850432632880099,-0.2917595144827416,2.693877551020408,24520.57000000001,logarithmic-5-16-3-1-3-1.0
63,exponential,5,12,6,1,6,1.4,205,0.5339925834363412,-0.3208118594189718,2.7962962962962963,24517.41999999998,exponential-5-12-6-1-6-1.4
6,simple,5,8,3,1,6,1.0,202,0.5179233621755254,-0.2329670876081679,1.9705882352941175,24516.410000000007,simple-5-8-3-1-6-1.0
57,logarithmic,5,12,6,2,15,1.6,153,0.549814585908529,-0.3029632034045226,2.4,24509.11000000002,logarithmic-5-12-6-2-15-1.6
27,exponential,7,8,3,1,6,1.2,252,0.5181705809641532,-0.2190949578848678,2.3157894736842106,24508.950000000008,exponential-7-8-3-1-6-1.2
34,logarithmic,7,12,6,3,15,1.0,89,0.449938195302843,-0.2178138864818415,2.2962962962962963,24508.92,logarithmic-7-12-6-3-15-1.0
75,exponential,11,12,6,1,15,1.2,153,0.50778739184178,-0.2683040335615567,2.642857142857143,24504.740000000016,exponential-11-12-6-1-15-1.2
86,simple,5,8,3,3,15,1.4,58,0.5159456118665019,-0.2759995939842533,2.411764705882353,24499.300000000003,simple-5-8-3-3-15-1.4
113,logarithmic,7,8,3,1,12,2.0,250,0.6103831891223733,-0.4267579517900449,1.8735632183908049,24494.44000000004,logarithmic-7-8-3-1-12-2.0
93,exponential,5,12,6,2,6,1.4,146,0.4716934487021013,-0.2760573275781529,2.8421052631578947,24488.16999999998,exponential-5-12-6-2-6-1.4
27,exponential,9,12,3,2,15,1.6,131,0.4912237330037083,-0.2239953519899293,3.851851851851852,24486.922700000017,exponential-9-12-3-2-15-1.6
54,simple,5,24,6,4,6,1.6,45,0.4266996291718171,-0.219445191953568,4.625,24486.719999999998,simple-5-24-6-4-6-1.6
65,exponential,11,16,3,1,12,1.4,153,0.5211372064276885,-0.2802613570093907,3.3714285714285714,24481.539999999983,exponential-11-16-3-1-12-1.4
81,simple,5,8,3,3,12,1.6,58,0.5255871446229914,-0.31269382061743,2.625,24473.07,simple-5-8-3-3-12-1.6
95,exponential,9,20,3,1,12,1.4,150,0.5184177997527812,-0.2685365723051536,3.6875,24470.31999999999,exponential-9-20-3-1-12-1.4
56,exponential,11,20,6,1,15,1.4,128,0.5211372064276885,-0.2609673642157484,3.413793103448276,24469.57000000001,exponential-11-20-6-1-15-1.4
102,logarithmic,7,12,6,1,15,1.6,166,0.569344870210136,-0.3430515945035003,2.2549019607843137,24465.645000000008,logarithmic-7-12-6-1-15-1.6
54,logarithmic,5,8,3,2,6,1.6,172,0.5525339925834364,-0.2392359970735454,2.3076923076923075,24462.809999999998,logarithmic-5-8-3-2-6-1.6
120,logarithmic,7,16,3,2,12,1.4,118,0.495920889987639,-0.2757074925629379,2.3714285714285714,24460.27999999998,logarithmic-7-16-3-2-12-1.4
47,simple,5,8,3,2,9,2.0,171,0.5977750309023486,-0.4193357163012383,2.1666666666666665,24455.240000000005,simple-5-8-3-2-9-2.0
44,simple,9,12,3,1,12,1.2,161,0.5419035846724352,-0.2739591822193722,1.728813559322034,24449.029999999984,simple-9-12-3-1-12-1.2
23,logarithmic,5,16,3,1,15,1.8,173,0.5626699629171817,-0.377374827560053,3.2195121951219514,24444.77000000001,logarithmic-5-16-3-1-15-1.8
25,simple,7,8,3,3,9,1.6,36,0.5745364647713226,-0.2119393211830187,3.5,24439.909999999985,simple-7-8-3-3-9-1.6
105,exponential,9,12,3,1,6,1.8,215,0.5510506798516688,-0.2997621032658697,2.5245901639344264,24433.61,exponential-9-12-3-1-6-1.8
18,exponential,9,16,3,2,15,1.8,119,0.4657601977750309,-0.266750026722565,3.25,24433.06,exponential-9-16-3-2-15-1.8
124,exponential,7,20,6,1,9,1.4,151,0.5159456118665019,-0.2605906992059178,3.3142857142857145,24420.72000000001,exponential-7-20-6-1-9-1.4
99,exponential,5,12,6,2,9,1.4,145,0.4758961681087763,-0.2862438066582619,3.0277777777777777,24414.39269999999,exponential-5-12-6-2-9-1.4
78,exponential,11,12,6,1,15,1.8,165,0.5515451174289246,-0.3669800452396133,2.75,24411.83,exponential-11-12-6-1-15-1.8
119,simple,9,12,6,4,6,1.6,32,0.6672435105067985,-0.3365768971010699,4.333333333333333,24411.33000000001,simple-9-12-6-4-6-1.6
20,simple,7,8,3,3,6,1.8,34,0.5799752781211372,-0.2119393211830187,3.857142857142857,24410.269999999997,simple-7-8-3-3-6-1.8
66,exponential,11,16,3,1,12,1.6,157,0.530778739184178,-0.285039413811298,3.025641025641025,24403.47999999998,exponential-11-16-3-1-12-1.6
105,exponential,5,8,6,2,6,1.8,167,0.5053152039555007,-0.3736500234778524,3.3947368421052637,24403.32279999999,exponential-5-8-6-2-6-1.8
80,exponential,7,16,6,3,15,1.2,58,0.3359703337453646,-0.1660098423219846,3.4615384615384617,24402.740000000013,exponential-7-16-6-3-15-1.2
17,exponential,9,12,6,2,12,1.8,143,0.5372064276885044,-0.3340116565163586,2.575,24401.209999999985,exponential-9-12-6-2-12-1.8
66,exponential,7,12,3,2,15,1.4,124,0.4622991347342398,-0.2533496371542444,2.875,24397.170000000016,exponential-7-12-3-2-15-1.4
99,logarithmic,7,12,6,1,15,1.0,154,0.5233621755253399,-0.2851876427973955,2.276595744680851,24390.890000000007,logarithmic-7-12-6-1-15-1.0
15,simple,9,24,3,1,12,1.4,93,0.5058096415327565,-0.3145835084760587,2.875,24388.51999999999,simple-9-24-3-1-12-1.4
107,exponential,11,12,3,2,12,1.8,124,0.499876390605686,-0.314720684579151,3.96,24387.25999999999,exponential-11-12-3-2-12-1.8
30,simple,7,8,3,3,12,1.4,36,0.5747836835599506,-0.2119393211830187,3.5,24381.809999999987,simple-7-8-3-3-12-1.4
106,exponential,9,12,3,1,6,2.0,214,0.5611866501854141,-0.2997621032658697,2.6271186440677967,24378.999999999985,exponential-9-12-3-1-6-2.0
8,exponential,7,20,3,1,12,1.0,161,0.4840543881334981,-0.1993953561605345,3.735294117647059,24377.269999999968,exponential-7-20-3-1-12-1.0
55,logarithmic,9,16,3,1,15,1.2,134,0.534487021013597,-0.2789938949694749,2.621621621621621,24377.210000000017,logarithmic-9-16-3-1-15-1.2
117,logarithmic,7,12,3,2,6,1.2,143,0.4702101359703337,-0.3016096475257687,2.042553191489361,24374.969999999998,logarithmic-7-12-3-2-6-1.2
54,exponential,7,8,6,2,6,1.6,165,0.4838071693448702,-0.337828265621895,2.8372093023255816,24369.2925,exponential-7-8-6-2-6-1.6
12,exponential,7,16,6,1,9,2.0,177,0.5557478368355995,-0.3452219564409499,2.6875,24367.300000000017,exponential-7-16-6-1-9-2.0
60,simple,5,24,6,4,9,1.6,45,0.4313967861557478,-0.2191986673290476,4.0,24363.35999999999,simple-5-24-6-4-9-1.6
48,logarithmic,9,12,6,1,9,1.2,150,0.5253399258343634,-0.3274200942206017,2.488372093023256,24353.109999999997,logarithmic-9-12-6-1-9-1.2
83,exponential,5,16,3,2,3,1.6,135,0.4487021013597033,-0.3257927293829351,3.3548387096774195,24351.88000000001,exponential-5-16-3-2-3-1.6
101,exponential,11,12,3,2,9,1.8,128,0.5011124845488257,-0.314720684579151,3.740740740740741,24348.01999999996,exponential-11-12-3-2-9-1.8
57,logarithmic,5,8,6,2,9,2.0,180,0.5817058096415327,-0.3659232793670134,2.272727272727273,24345.54000000002,logarithmic-5-8-6-2-9-2.0
8,logarithmic,7,12,6,2,15,1.8,158,0.5755253399258343,-0.4520556807762406,2.3617021276595747,24343.08,logarithmic-7-12-6-2-15-1.8
85,logarithmic,7,16,6,1,12,1.4,129,0.526823238566131,-0.2401521150336878,3.161290322580645,24342.719999999998,logarithmic-7-16-6-1-12-1.4
11,simple,9,12,6,4,15,1.4,32,0.6877626699629171,-0.3741069091543629,4.333333333333333,24341.820000000003,simple-9-12-6-4-15-1.4
15,simple,7,12,6,3,12,1.4,91,0.4894932014833127,-0.266446540966174,2.5,24326.470000000005,simple-7-12-6-3-12-1.4
5,exponential,7,24,3,1,15,1.2,150,0.4944375772558714,-0.2494870788223998,3.411764705882353,24321.139999999992,exponential-7-24-3-1-15-1.2
38,logarithmic,7,12,6,3,15,1.8,103,0.503831891223733,-0.2425729873643456,2.121212121212121,24316.40000000001,logarithmic-7-12-6-3-15-1.8
35,exponential,5,24,6,1,6,1.8,169,0.5258343634116193,-0.3323223383364188,2.9302325581395348,24309.92000000002,exponential-5-24-6-1-6-1.8
17,exponential,7,16,6,1,12,1.8,173,0.5508034610630408,-0.3430116266636352,2.760869565217391,24309.57000000002,exponential-7-16-6-1-12-1.8
120,simple,7,8,3,2,9,1.6,123,0.576761433868974,-0.2617311746022976,2.236842105263158,24307.75,simple-7-8-3-2-9-1.6
16,simple,5,8,6,1,12,1.6,160,0.5493201483312732,-0.3098014335928444,2.333333333333333,24307.06499999995,simple-5-8-6-1-12-1.6
6,exponential,7,20,6,1,12,1.6,153,0.5300370828182942,-0.3093443604954494,3.3714285714285714,24297.229999999985,exponential-7-20-6-1-12-1.6
53,exponential,7,16,6,2,15,1.8,134,0.5137206427688504,-0.2778157484820546,2.7222222222222223,24295.959999999995,exponential-7-16-6-2-15-1.8
124,exponential,7,24,3,1,12,1.2,153,0.4946847960444994,-0.238321661428898,3.3714285714285714,24292.689999999988,exponential-7-24-3-1-12-1.2
103,exponential,5,8,6,2,6,1.4,157,0.4892459826946848,-0.3339781588279313,3.4857142857142858,24291.360000000022,exponential-5-8-6-2-6-1.4
4,simple,7,12,6,3,6,1.6,92,0.500123609394314,-0.2530283175730958,2.2857142857142856,24291.12999999998,simple-7-12-6-3-6-1.6
8,simple,5,12,3,1,12,1.0,152,0.523114956736712,-0.2603844350679796,2.1666666666666665,24290.229999999992,simple-5-12-3-1-12-1.0
32,logarithmic,7,12,6,3,12,1.8,103,0.5011124845488257,-0.2425729873643456,2.0294117647058822,24282.270000000008,logarithmic-7-12-6-3-12-1.8
66,exponential,11,16,6,1,15,1.4,138,0.5327564894932015,-0.2576530754249897,3.3125,24278.220000000027,exponential-11-16-6-1-15-1.4
49,simple,9,12,3,1,15,1.0,158,0.5305315203955501,-0.2769971366099777,1.7719298245614037,24271.389999999985,simple-9-12-3-1-15-1.0
23,logarithmic,5,12,6,1,12,2.0,170,0.5671199011124846,-0.4112509195976256,2.863636363636364,24268.560000000005,logarithmic-5-12-6-1-12-2.0
23,simple,7,8,3,3,9,1.2,34,0.5515451174289246,-0.1974654589108371,3.25,24265.65,simple-7-8-3-3-9-1.2
56,exponential,5,20,3,1,9,1.8,206,0.5389369592088998,-0.2740817875843601,2.5517241379310347,24263.63,exponential-5-20-3-1-9-1.8
69,exponential,5,20,3,1,15,2.0,200,0.5559950556242275,-0.3726193156560847,2.636363636363636,24259.27999999999,exponential-5-20-3-1-15-2.0
84,simple,5,8,3,3,15,1.0,55,0.4852904820766378,-0.258241213443257,2.6666666666666665,24258.730000000003,simple-5-8-3-3-15-1.0
30,simple,5,8,3,2,3,1.0,161,0.5060568603213844,-0.3036004891956763,2.156862745098039,24258.45000000002,simple-5-8-3-2-3-1.0
35,logarithmic,5,16,3,2,6,1.8,128,0.4758961681087763,-0.261907078781377,3.0,24256.319999999974,logarithmic-5-16-3-2-6-1.8
56,exponential,7,16,3,2,15,1.4,119,0.4556242274412855,-0.2525672845309929,3.576923076923077,24253.939999999995,exponential-7-16-3-2-15-1.4
64,logarithmic,9,12,3,1,15,1.0,172,0.522867737948084,-0.2821986696098276,2.1272727272727274,24237.35000000002,logarithmic-9-12-3-1-15-1.0
113,exponential,5,12,6,2,15,1.8,148,0.5035846724351051,-0.3844689619222664,3.111111111111111,24234.3828,exponential-5-12-6-2-15-1.8
100,exponential,9,16,6,1,12,1.4,151,0.5260815822002473,-0.2781318307708202,3.1944444444444446,24231.370000000017,exponential-9-16-6-1-12-1.4
53,simple,5,24,6,4,6,1.4,46,0.4185414091470952,-0.2203123591744241,4.75,24224.95,simple-5-24-6-4-6-1.4
0,exponential,7,20,6,1,9,1.6,155,0.5280593325092707,-0.3098414132673767,3.4285714285714284,24222.63,exponential-7-20-6-1-9-1.6
35,exponential,7,12,3,1,15,1.2,205,0.5273176761433869,-0.2441152807479908,2.4745762711864407,24205.14000000001,exponential-7-12-3-1-15-1.2
24,simple,7,8,3,3,9,1.4,34,0.5725587144622991,-0.1974654589108371,3.857142857142857,24202.029999999988,simple-7-8-3-3-9-1.4
91,exponential,7,12,6,3,15,1.4,58,0.3868974042027194,-0.275810733834429,4.8,24194.900000000005,exponential-7-12-6-3-15-1.4
108,exponential,5,12,6,2,12,2.0,150,0.511742892459827,-0.3818633172370621,3.054054054054054,24194.27290000001,exponential-5-12-6-2-12-2.0
75,exponential,5,20,3,2,3,2.0,125,0.4487021013597033,-0.2801732671307184,3.032258064516129,24193.550000000003,exponential-5-20-3-2-3-2.0
70,simple,11,16,3,4,3,2.0,34,0.6202719406674907,-0.2273866948650159,2.4,24183.55,simple-11-16-3-4-3-2.0
117,exponential,5,8,6,2,12,1.8,163,0.5179233621755254,-0.3633598424764482,3.5277777777777777,24178.482799999994,exponential-5-8-6-2-12-1.8
1,logarithmic,5,20,3,1,9,1.8,152,0.5468479604449938,-0.3101113218909254,4.066666666666666,24175.93000000001,logarithmic-5-20-3-1-9-1.8
36,exponential,5,24,6,1,6,2.0,168,0.5357231149567367,-0.3323223383364188,3.0,24175.67,exponential-5-24-6-1-6-2.0
118,simple,9,12,6,4,6,1.4,33,0.6430160692212609,-0.3535096733331396,4.5,24174.700000000004,simple-9-12-6-4-6-1.4
47,logarithmic,5,8,6,2,6,1.2,167,0.526823238566131,-0.3091655168086043,2.092592592592593,24173.08000000003,logarithmic-5-8-6-2-6-1.2
113,logarithmic,5,24,3,1,9,1.2,134,0.4778739184177997,-0.2118483440010889,3.466666666666667,24172.38999999999,logarithmic-5-24-3-1-9-1.2
119,logarithmic,5,20,6,1,9,1.4,124,0.5082818294190359,-0.256109696527695,3.0,24161.829999999994,logarithmic-5-20-6-1-9-1.4
75,logarithmic,9,16,6,2,12,1.4,114,0.530778739184178,-0.2936731488233831,2.3529411764705883,24159.570000000003,logarithmic-9-16-6-2-12-1.4
24,logarithmic,5,20,6,2,9,1.4,116,0.4880098887515451,-0.2872537101215935,2.8666666666666667,24158.929999999968,logarithmic-5-20-6-2-9-1.4
57,logarithmic,5,12,3,2,12,1.8,142,0.5092707045735476,-0.3539596314452027,2.55,24158.47,logarithmic-5-12-3-2-12-1.8
73,exponential,11,12,6,1,12,2.0,167,0.5601977750309024,-0.3723635291711284,2.7111111111111112,24156.720000000016,exponential-11-12-6-1-12-2.0
76,logarithmic,9,16,6,2,12,1.6,116,0.5443757725587145,-0.3062426999683792,2.411764705882353,24144.089999999986,logarithmic-9-16-6-2-12-1.6
115,logarithmic,5,20,3,1,3,2.0,168,0.5512978986402967,-0.286572089098112,3.421052631578948,24140.89,logarithmic-5-20-3-1-3-2.0
11,exponential,9,12,6,2,9,1.8,142,0.530778739184178,-0.3340116565163586,2.55,24136.72999999997,exponential-9-12-6-2-9-1.8
47,logarithmic,5,12,6,2,9,2.0,156,0.5621755253399259,-0.3608739328811459,2.466666666666667,24119.165000000023,logarithmic-5-12-6-2-9-2.0
62,exponential,5,12,6,1,6,1.2,197,0.5144622991347343,-0.3055351406637089,2.7884615384615383,24107.239999999965,exponential-5-12-6-1-6-1.2
86,exponential,9,24,3,1,12,1.6,152,0.5273176761433869,-0.3225170797629322,3.4705882352941178,24106.54999999998,exponential-9-24-3-1-12-1.6
84,exponential,7,12,6,3,12,1.2,54,0.38442521631644,-0.2864134562501637,5.75,24106.19000000001,exponential-7-12-6-3-12-1.2
65,simple,9,16,3,2,12,1.4,101,0.5389369592088998,-0.2177283159793193,3.04,24105.13000000002,simple-9-16-3-2-12-1.4
33,exponential,7,12,3,1,12,2.0,221,0.5794808405438814,-0.3656260657511136,2.4,24102.15,exponential-7-12-3-1-12-2.0
33,exponential,7,16,6,2,6,1.4,130,0.4739184177997528,-0.2274321915642388,2.611111111111111,24100.779999999984,exponential-7-16-6-2-6-1.4
45,exponential,7,16,3,2,9,1.6,122,0.461557478368356,-0.2525672845309929,3.5185185185185186,24100.03999999999,exponential-7-16-3-2-9-1.6
79,logarithmic,7,16,3,1,6,1.6,162,0.5438813349814586,-0.2136921179678899,2.375,24099.45000000001,logarithmic-7-16-3-1-6-1.6
75,exponential,5,24,3,2,9,1.6,104,0.4123609394313968,-0.2225357889795366,3.952380952380953,24097.720000000005,exponential-5-24-3-2-9-1.6
95,logarithmic,7,16,3,1,15,1.2,144,0.5253399258343634,-0.1890848185674853,2.6923076923076925,24087.72999999998,logarithmic-7-16-3-1-15-1.2
80,exponential,5,8,6,1,9,1.6,248,0.5488257107540173,-0.2912948122906132,2.4444444444444446,24085.320000000003,exponential-5-8-6-1-9-1.6
109,logarithmic,7,12,6,2,3,1.8,167,0.5569839307787392,-0.3411898990463266,2.2115384615384617,24084.82,logarithmic-7-12-6-2-3-1.8
109,logarithmic,9,12,3,3,6,1.6,68,0.4904820766378244,-0.2149833009961381,2.4,24080.839999999986,logarithmic-9-12-3-3-6-1.6
32,exponential,7,12,3,1,12,1.8,219,0.5631644004944376,-0.2982848970461508,2.3181818181818183,24078.140000000018,exponential-7-12-3-1-12-1.8
65,logarithmic,5,8,3,2,12,1.4,169,0.5532756489493201,-0.2305113473187594,2.4489795918367347,24075.26,logarithmic-5-8-3-2-12-1.4
97,exponential,5,20,3,2,15,1.6,110,0.4378244746600742,-0.2213805200947514,3.782608695652174,24072.82,exponential-5-20-3-2-15-1.6
118,exponential,7,24,3,1,9,1.2,153,0.4951792336217552,-0.2381563937009728,3.5,24069.03999999997,exponential-7-24-3-1-9-1.2
95,exponential,5,20,3,2,15,1.2,109,0.4175525339925834,-0.2748490775716208,3.5416666666666665,24064.68000000001,exponential-5-20-3-2-15-1.2
117,exponential,7,20,3,1,3,1.4,202,0.5221260815822002,-0.3338774052773234,2.811320754716981,24059.919999999976,exponential-7-20-3-1-3-1.4
44,logarithmic,5,16,3,2,12,1.2,117,0.4472187886279357,-0.2316877368929068,3.034482758620689,24053.75999999998,logarithmic-5-16-3-2-12-1.2
48,logarithmic,9,12,3,1,6,1.4,186,0.5369592088998764,-0.2910280359099261,2.0,24046.94,logarithmic-9-12-3-1-6-1.4
5,exponential,9,12,6,2,6,1.8,145,0.522867737948084,-0.3368750276069269,2.452380952380953,24046.739999999987,exponential-9-12-6-2-6-1.8
92,exponential,9,12,6,1,3,1.4,197,0.5292954264524103,-0.3893351240259225,2.862745098039216,24043.950000000023,exponential-9-12-6-1-3-1.4
19,logarithmic,5,20,6,2,6,1.6,125,0.4956736711990111,-0.2747949562707407,2.571428571428572,24041.94,logarithmic-5-20-6-2-6-1.6
20,simple,5,16,3,2,6,1.8,119,0.5320148331273177,-0.3216989953662341,2.5,24041.765,simple-5-16-3-2-6-1.8
88,logarithmic,5,8,6,3,12,1.0,62,0.4635352286773795,-0.3181680849428974,3.4285714285714284,24035.34,logarithmic-5-8-6-3-12-1.0
69,exponential,7,12,3,2,15,2.0,131,0.4944375772558714,-0.293907022144677,2.8529411764705883,24034.45000000003,exponential-7-12-3-2-15-2.0
10,simple,5,8,3,1,6,1.8,230,0.5787391841779975,-0.3518817005206562,1.875,24031.719999999958,simple-5-8-3-1-6-1.8
24,simple,5,16,3,2,9,1.4,111,0.5097651421508035,-0.2577735176420843,2.7,24027.079999999984,simple-5-16-3-2-9-1.4
52,logarithmic,5,16,3,2,15,1.6,124,0.4793572311495673,-0.2520163890200841,2.875,24026.379999999983,logarithmic-5-16-3-2-15-1.6
70,logarithmic,9,16,6,2,9,1.6,115,0.5391841779975278,-0.2936731488233831,2.3823529411764706,24026.310000000023,logarithmic-9-16-6-2-9-1.6
0,simple,5,8,6,1,3,2.0,176,0.5562422744128553,-0.2437833308913796,2.142857142857143,24024.16999999998,simple-5-8-6-1-3-2.0
7,exponential,7,16,3,1,6,1.2,185,0.5065512978986403,-0.2694439394935624,3.0217391304347827,24020.65,exponential-7-16-3-1-6-1.2
109,logarithmic,7,16,3,2,6,1.6,123,0.49221260815822,-0.2763845389355994,2.1538461538461537,24013.89,logarithmic-7-16-3-2-6-1.6
114,simple,7,8,3,2,6,1.6,122,0.5671199011124846,-0.2480092819602616,2.128205128205128,24007.240000000005,simple-7-8-3-2-6-1.6
124,simple,5,12,3,1,6,1.6,163,0.5555006180469716,-0.2840179092855752,2.0185185185185186,24006.49249999999,simple-5-12-3-1-6-1.6
16,logarithmic,5,16,6,1,15,1.4,137,0.5206427688504326,-0.2268253625833851,3.0294117647058822,24005.27999999999,logarithmic-5-16-6-1-15-1.4
123,exponential,7,20,6,1,9,1.2,145,0.5048207663782448,-0.2624734412488472,3.6774193548387095,24003.649999999998,exponential-7-20-6-1-9-1.2
60,simple,9,16,3,2,9,1.6,103,0.5512978986402967,-0.2177283159793193,3.12,24002.62000000001,simple-9-16-3-2-9-1.6
34,logarithmic,5,8,3,1,12,1.2,254,0.5545117428924599,-0.2796011398580589,2.2987012987012987,24000.719999999983,logarithmic-5-8-3-1-12-1.2
9,exponential,9,12,6,2,9,1.4,137,0.5003708281829419,-0.3020844876580567,2.5128205128205128,23999.47,exponential-9-12-6-2-9-1.4
2,logarithmic,5,20,3,1,9,2.0,156,0.5559950556242275,-0.3396241983689297,3.727272727272727,23994.54000000001,logarithmic-5-20-3-1-9-2.0
26,logarithmic,5,8,3,1,6,2.0,276,0.5977750309023486,-0.3565505741749536,2.247058823529412,23984.030000000053,logarithmic-5-8-3-1-6-2.0
81,exponential,5,24,3,2,12,1.6,103,0.4069221260815822,-0.2223347300728768,3.9047619047619047,23981.57000000002,exponential-5-24-3-2-12-1.6
24,exponential,7,16,6,1,15,2.0,171,0.5626699629171817,-0.3545036964699773,2.8,23980.76000000003,exponential-7-16-6-1-15-2.0
51,exponential,7,16,3,2,12,1.6,124,0.465512978986403,-0.2540158476094745,3.592592592592593,23975.120000000006,exponential-7-16-3-2-12-1.6
91,logarithmic,7,16,6,1,15,1.4,130,0.5285537700865266,-0.2535776902099082,3.193548387096774,23969.73999999999,logarithmic-7-16-6-1-15-1.4
16,exponential,9,16,3,2,15,1.4,114,0.4368355995055624,-0.2526150839765927,3.2222222222222223,23965.81999999997,exponential-9-16-3-2-15-1.4
123,simple,5,8,6,1,3,1.6,169,0.5305315203955501,-0.2369929596135154,2.0727272727272728,23963.42499999996,simple-5-8-6-1-3-1.6
0,logarithmic,5,20,6,1,12,1.4,124,0.5095179233621755,-0.242906544123646,3.1333333333333333,23960.28000000002,logarithmic-5-20-6-1-12-1.4
89,simple,7,12,3,1,15,1.0,149,0.522867737948084,-0.2975062126047397,1.8653846153846156,23958.859999999982,simple-7-12-3-1-15-1.0
