,fast,slow,sig,delay,numSell,exposure,drawdown,winLoss,value,zzz
2,3,24,5,3,39,0.3121601581809194,-0.3727086098690578,2.0,11383.510000000015,3-24-5-3
3,4,6,3,1,332,0.6050420168067226,-0.22849339087118692,2.018181818181818,29344.912900000032,4-6-3-1
4,4,6,3,2,156,0.5706870983687593,-0.2286127122141906,3.0,33509.73260000002,4-6-3-2
5,4,6,3,3,40,0.4656450815620366,-0.23625932317761367,1.5,13532.310000000009,4-6-3-3
6,4,6,4,1,303,0.5963914977755809,-0.2811970871712073,2.1237113402061856,27226.7808,4-6-4-1
7,4,6,4,2,172,0.5869995056846268,-0.215404321944273,2.372549019607843,46496.5638,4-6-4-2
8,4,6,4,3,39,0.6267918932278794,-0.2803990104057121,2.5454545454545454,25975.98999999999,4-6-4-3
9,4,6,5,1,271,0.573900148294612,-0.27103051177915227,2.3875,32047.478200000056,4-6-5-1
10,4,6,5,2,162,0.5724172021749876,-0.3100212432686996,2.4468085106382977,28081.66340000001,4-6-5-2
11,4,6,5,3,48,0.6057834898665349,-0.32752159572116457,2.2,28739.41,4-6-5-3
12,4,7,3,1,309,0.5956500247157687,-0.24657408903363012,2.121212121212121,30567.23889999998,4-7-3-1
13,4,7,3,2,171,0.536826495304004,-0.22062937030129787,2.2884615384615383,28988.869499999997,4-7-3-2
14,4,7,3,3,43,0.42758279782501235,-0.333325373178196,2.0714285714285716,14989.550000000008,4-7-3-3
15,4,7,4,1,282,0.5840336134453782,-0.29278021270364524,2.3176470588235296,33127.039100000045,4-7-4-1
16,4,7,4,2,178,0.5857637172516065,-0.344965707126612,2.2962962962962963,25926.669899999986,4-7-4-2
17,4,7,4,3,50,0.6070192782995552,-0.3493832468458438,2.3333333333333335,24831.220600000004,4-7-4-3
18,4,7,5,1,250,0.5711814137419674,-0.29543768315424945,2.4246575342465753,31672.888699999992,4-7-5-1
19,4,7,5,2,175,0.5778546712802768,-0.3008871537690902,2.723404255319149,36649.49340000002,4-7-5-2
20,4,7,5,3,57,0.49703410776075135,-0.37384901467379716,3.0714285714285716,25743.76000000001,4-7-5-3
21,4,8,3,1,286,0.5815620365793376,-0.282520143437485,2.2134831460674156,29928.858300000044,4-8-3-1
22,4,8,3,2,167,0.5546218487394958,-0.42022340670359853,2.7111111111111112,25104.185599999986,4-8-3-2
23,4,8,3,3,45,0.4649036085022244,-0.3092181364539404,2.75,20918.430000000008,4-8-3-3
24,4,8,4,1,259,0.5763717251606525,-0.33066879160188656,2.3205128205128207,26994.62110000001,4-8-4-1
25,4,8,4,2,175,0.560306475531389,-0.3006462857891755,2.1818181818181817,27182.07230000001,4-8-4-2
26,4,8,4,3,45,0.5459713297083539,-0.383456178761363,3.5,23088.40000000001,4-8-4-3
27,4,8,5,1,241,0.5734058329214039,-0.31725240975563196,2.5970149253731343,33920.6244,4-8-5-1
28,4,8,5,2,187,0.5820563519525457,-0.30979050002264935,2.462962962962963,31294.94920000001,4-8-5-2
29,4,8,5,3,56,0.5259515570934256,-0.3340461409742141,2.7333333333333334,20887.140900000013,4-8-5-3
30,4,9,3,1,262,0.5860108749382106,-0.24724050605092107,2.1951219512195124,30069.319300000025,4-9-3-1
31,4,9,3,2,158,0.5761245674740484,-0.39820299111874313,2.0980392156862746,18277.339599999996,4-9-3-2
32,4,9,3,3,47,0.46539792387543255,-0.346015614314201,2.6153846153846154,21093.190000000013,4-9-3-3
33,4,9,4,1,239,0.5706870983687593,-0.3168886837234988,2.463768115942029,28113.499800000034,4-9-4-1
34,4,9,4,2,166,0.5605536332179931,-0.37010887294347466,3.048780487804878,26437.073200000028,4-9-4-2
35,4,9,4,3,49,0.5358378645575878,-0.42615565585913423,3.0833333333333335,23536.669999999987,4-9-4-3
36,4,9,5,1,222,0.5800790904597133,-0.27717951615787145,2.1267605633802815,27880.560300000016,4-9-5-1
37,4,9,5,2,166,0.5729115175481958,-0.23007832251644272,2.608695652173913,30083.128000000015,4-9-5-2
38,4,9,5,3,57,0.45625308947108256,-0.2912200706569777,2.3529411764705883,18019.279999999995,4-9-5-3
39,4,10,3,1,241,0.5726643598615917,-0.26564726034517755,2.3472222222222223,27538.205199999993,4-10-3-1
40,4,10,3,2,162,0.555857637172516,-0.3242414564844165,2.306122448979592,23164.264200000023,4-10-3-2
41,4,10,3,3,47,0.43895205140879884,-0.4023622983524685,1.9375,16658.59,4-10-3-3
42,4,10,4,1,230,0.5719228868017795,-0.2981034481303388,2.484848484848485,27607.139900000035,4-10-4-1
43,4,10,4,2,164,0.5526445872466633,-0.287784464996545,3.0,30285.3735,4-10-4-2
44,4,10,4,3,48,0.41744933267424617,-0.34681314452151274,2.4285714285714284,13042.550000000001,4-10-4-3
45,4,10,5,1,210,0.5709342560553633,-0.22456121009248217,2.0,29048.72329999999,4-10-5-1
46,4,10,5,2,157,0.5407810182896688,-0.29794981436132956,2.0784313725490198,24207.341300000066,4-10-5-2
47,4,10,5,3,55,0.4117647058823529,-0.33843127074750584,1.894736842105263,14007.779999999999,4-10-5-3
48,4,12,3,1,218,0.5721700444883836,-0.2652352062982614,2.2058823529411766,27554.488499999974,4-12-3-1
49,4,12,3,2,147,0.5432525951557093,-0.3065254483631447,2.2666666666666666,18788.497600000002,4-12-3-2
50,4,12,3,3,51,0.39891250617894214,-0.4412028231181325,2.0,15290.96,4-12-3-3
51,4,12,4,1,207,0.5719228868017795,-0.24657547855867717,2.1363636363636362,26652.552799999998,4-12-4-1
52,4,12,4,2,147,0.5378151260504201,-0.30314838283530177,2.675,21165.66420000001,4-12-4-2
53,4,12,4,3,49,0.4134948096885813,-0.3914522633202838,1.7222222222222223,12154.580000000002,4-12-4-3
54,4,12,5,1,191,0.5642609985170539,-0.24224404612402362,2.4727272727272727,29183.5327,4-12-5-1
55,4,12,5,2,145,0.5165595650024716,-0.22394656137806654,2.717948717948718,24731.013900000024,4-12-5-2
56,4,12,5,3,65,0.4542758279782501,-0.31695801334079027,1.9545454545454546,15941.170000000007,4-12-5-3
57,4,14,3,1,200,0.5640138408304498,-0.27409007996859364,2.4482758620689653,26656.89889999999,4-14-3-1
58,4,14,3,2,137,0.5150766188828473,-0.31610517697756974,2.8055555555555554,20199.35520000001,4-14-3-2
59,4,14,3,3,44,0.3712308452792882,-0.4183680717093836,2.3846153846153846,14337.220000000008,4-14-3-3
60,4,14,4,1,191,0.5677212061295106,-0.2554455673200246,2.6037735849056602,29586.4669,4-14-4-1
61,4,14,4,2,146,0.5427582797825012,-0.2649747675662645,2.8421052631578947,26003.549199999994,4-14-4-2
62,4,14,4,3,53,0.39817103311913,-0.28238652797077446,1.9444444444444444,15503.449999999995,4-14-4-3
63,4,14,5,1,175,0.5583292140385566,-0.3008334491028623,2.5714285714285716,27543.236000000023,4-14-5-1
64,4,14,5,2,140,0.5192782995551162,-0.296234868786276,3.0,22933.983300000007,4-14-5-2
65,4,14,5,3,63,0.4438952051408799,-0.35385558413970497,2.3157894736842106,13347.830000000007,4-14-5-3
66,4,16,3,1,185,0.555857637172516,-0.2579269275213056,2.490566037735849,27717.2988,4-16-3-1
67,4,16,3,2,125,0.5051903114186851,-0.3717950458496141,3.032258064516129,16292.598200000011,4-16-3-2
68,4,16,3,3,45,0.3744438952051409,-0.40824987714571354,2.75,13233.469999999996,4-16-3-3
69,4,16,4,1,173,0.5523974295600593,-0.3563520820691127,2.2641509433962264,23294.055600000032,4-16-4-1
70,4,16,4,2,136,0.5081562036579338,-0.29737584341095386,2.5789473684210527,20606.213800000027,4-16-4-2
71,4,16,4,3,52,0.38729609490855166,-0.36201624027885493,2.0588235294117645,13117.280000000002,4-16-4-3
72,4,16,5,1,161,0.5598121601581809,-0.3130052146570001,2.8333333333333335,24301.571799999983,4-16-5-1
73,4,16,5,2,133,0.5081562036579338,-0.27342647010821464,2.911764705882353,21877.495300000006,4-16-5-2
74,4,16,5,3,59,0.4058329214038557,-0.2709782374990608,2.4705882352941178,14936.83000000001,4-16-5-3
75,4,18,3,1,180,0.5474542758279782,-0.2609573757108384,2.272727272727273,26212.520899999956,4-18-3-1
76,4,18,3,2,119,0.4898665348492338,-0.3428640610223744,2.838709677419355,15682.388700000023,4-18-3-2
77,4,18,3,3,37,0.31735046959960456,-0.4006413004496294,2.3636363636363638,11800.819999999998,4-18-3-3
78,4,18,4,1,165,0.5481957488877904,-0.3672023911925061,2.36734693877551,23641.136300000046,4-18-4-1
79,4,18,4,2,133,0.513593672763223,-0.30660743779636673,2.6944444444444446,22158.17380000002,4-18-4-2
80,4,18,4,3,56,0.40484429065743943,-0.381612595763047,2.5,15173.300000000016,4-18-4-3
81,4,18,5,1,153,0.5477014335145823,-0.31230164520951276,2.731707317073171,22003.085500000012,4-18-5-1
82,4,18,5,2,127,0.5042016806722689,-0.3042501545244276,2.735294117647059,21431.06420000002,4-18-5-2
83,4,18,5,3,59,0.41917943648047457,-0.21662906835010098,3.5384615384615383,21627.489999999998,4-18-5-3
84,4,20,3,1,166,0.5410281759762728,-0.22403806841301213,2.3877551020408165,27609.94210000002,4-20-3-1
85,4,20,3,2,116,0.47602570439940683,-0.3279522752855715,2.625,16383.238100000031,4-20-3-2
86,4,20,3,3,40,0.3509639149777558,-0.42642976533898275,2.3333333333333335,11871.140000000005,4-20-3-3
87,4,20,4,1,158,0.5397923875432526,-0.33311799537935033,2.6744186046511627,23192.556300000004,4-20-4-1
88,4,20,4,2,127,0.49876421156697975,-0.3342184845916075,3.096774193548387,20008.985399999998,4-20-4-2
89,4,20,4,3,58,0.38136431043005437,-0.3812750031114983,2.625,14610.639999999998,4-20-4-3
90,4,20,5,1,145,0.542016806722689,-0.3756894860869572,2.717948717948718,22165.235800000013,4-20-5-1
