,avgType,windowSlow,windowFast,steepness,stdev,numSell,exposure,drawdown,winLoss,value,zzz
12,logarithmic,150,30,3,1.0,75,0.3818001978239367,-0.2278692504319761,3.6875,18388.809999999998,logarithmic-150-30-3-1.0
13,logarithmic,150,30,4,1.0,76,0.3879821958456973,-0.22669533543115516,3.75,18944.209999999995,logarithmic-150-30-4-1.0
14,logarithmic,150,30,5,1.0,73,0.380811078140455,-0.22463349936805183,3.5625,17750.039999999997,logarithmic-150-30-5-1.0
15,logarithmic,150,30,1,1.2,82,0.40479723046488625,-0.26702416678509017,3.5555555555555554,18053.720000000012,logarithmic-150-30-1-1.2
16,logarithmic,150,30,2,1.2,80,0.4052917903066271,-0.2243780957691258,4.0,19045.25999999999,logarithmic-150-30-2-1.2
17,logarithmic,150,30,3,1.2,77,0.39490603363006926,-0.20903580061052265,4.133333333333334,19408.249999999996,logarithmic-150-30-3-1.2
18,logarithmic,150,30,4,1.2,78,0.4000989119683482,-0.20337407216631495,4.2,20104.89000000001,logarithmic-150-30-4-1.2
19,logarithmic,150,30,5,1.2,75,0.39243323442136496,-0.20549343150110325,4.0,18680.50000000002,logarithmic-150-30-5-1.2
20,logarithmic,150,30,1,1.4,83,0.40999010880316517,-0.28894647529403883,3.611111111111111,17509.52999999999,logarithmic-150-30-1-1.4
21,logarithmic,150,30,2,1.4,81,0.40974282888229474,-0.22825976846617968,4.0625,19494.35,logarithmic-150-30-2-1.4
22,logarithmic,150,30,3,1.4,77,0.3961424332344214,-0.2169422078309291,4.133333333333334,19190.109999999993,logarithmic-150-30-3-1.4
23,logarithmic,150,30,4,1.4,78,0.402324431256182,-0.2183600376396922,4.2,19720.91000000002,logarithmic-150-30-4-1.4
24,logarithmic,150,30,5,1.4,75,0.3954005934718101,-0.21884707166301529,4.0,18373.6,logarithmic-150-30-5-1.4
25,logarithmic,150,30,1,1.6,83,0.410484668644906,-0.3529445693697909,3.611111111111111,15907.639999999998,logarithmic-150-30-1-1.6
26,logarithmic,150,30,2,1.6,81,0.41073194856577644,-0.26894877810599327,4.0625,18449.32,logarithmic-150-30-2-1.6
27,logarithmic,150,30,3,1.6,77,0.3973788328387735,-0.27131417574132266,4.133333333333334,17850.419999999995,logarithmic-150-30-3-1.6
28,logarithmic,150,30,4,1.6,78,0.4035608308605341,-0.27315134386719697,4.2,18305.249999999996,logarithmic-150-30-4-1.6
29,logarithmic,150,30,5,1.6,76,0.39960435212660733,-0.26368471205297156,4.066666666666666,17312.28,logarithmic-150-30-5-1.6
30,logarithmic,150,30,1,1.8,85,0.4159248269040554,-0.33829235874844277,3.473684210526316,16387.18,logarithmic-150-30-1-1.8
31,logarithmic,150,30,2,1.8,83,0.41617210682492584,-0.3320974597733287,3.8823529411764706,16891.409999999996,logarithmic-150-30-2-1.8
32,logarithmic,150,30,3,1.8,80,0.4075173095944609,-0.334070415137433,4.0,17166.179999999997,logarithmic-150-30-3-1.8
33,logarithmic,150,30,4,1.8,81,0.4136993076162216,-0.33585630701903113,4.0625,17598.069999999996,logarithmic-150-30-4-1.8
34,logarithmic,150,30,5,1.8,79,0.40999010880316517,-0.32967593233590975,3.9375,16576.61,logarithmic-150-30-5-1.8
35,logarithmic,150,40,1,1.0,84,0.41641938674579626,-0.15158069148532727,3.4210526315789473,24041.94,logarithmic-150-40-1-1.0
36,logarithmic,150,40,2,1.0,78,0.40158259149357073,-0.15158069148532727,3.3333333333333335,19920.95999999999,logarithmic-150-40-2-1.0
37,logarithmic,150,40,3,1.0,78,0.4033135509396637,-0.15476866171093553,3.588235294117647,20493.609999999997,logarithmic-150-40-3-1.0
