numSell,exposure,drawdown,winLoss,value,delay,fast,slow,sig
46,0.9324324324324325,-0.19136558267792333,1.1904761904761905,15485.70976300001,2,14,5,13
40,0.9403815580286169,-0.19508845763339064,1.105263157894737,16226.849981000005,3,14,5,13
33,0.9852941176470589,-0.19761587328414904,1.0625,17416.720066999995,4,14,5,13
24,1.0779014308426074,-0.2593231561538821,1.4,16380.880389999993,5,14,5,13
42,0.9248807631160573,-0.18960715022475166,1.4705882352941178,15761.210779,1,16,5,13
42,0.9304451510333863,-0.20201257258198116,1.3333333333333333,16289.489689000004,2,16,5,13
38,0.9296502384737679,-0.18983914825435663,1.375,16500.140303,3,16,5,13
33,1.0007949125596185,-0.1965743103175994,1.5384615384615385,17827.089141,4,16,5,13
23,1.0496820349761526,-0.21951725760766147,1.875,14871.240358999994,5,16,5,13
41,0.9065977742448331,-0.24196326908052895,1.411764705882353,14829.340249999997,1,18,5,13
41,0.9105723370429253,-0.22423461376080994,1.1578947368421053,14114.889256000004,2,18,5,13
38,0.9038155802861685,-0.20442424845157509,1.1111111111111112,13681.274529000008,3,18,5,13
34,0.9419713831478538,-0.19318773935272565,1.125,13711.389159000002,4,18,5,13
27,0.9582670906200318,-0.20585514874580452,0.9285714285714286,14919.900182999992,5,18,5,13
38,0.8994435612082671,-0.2291649186046284,1.7142857142857142,16624.92119,1,20,5,13
38,0.9034181240063593,-0.25317706935002915,1.1111111111111112,14859.089157,2,20,5,13
38,0.9113672496025437,-0.21696593404921863,1.2352941176470589,14705.740675999998,3,20,5,13
32,0.9383942766295708,-0.21315538906757042,1.4615384615384615,16239.515810999994,4,20,5,13
25,1.0210651828298887,-0.33920235965689866,1.5,19167.409994,5,20,5,13
56,0.4864864864864865,-0.3171733105153762,3.0,16006.331808000004,1,2,8,13
46,0.44594594594594594,-0.28467521740186436,6.666666666666667,17607.478740999995,2,2,8,13
56,0.48330683624801274,-0.28256532628196523,3.3076923076923075,16634.474159999998,1,4,8,13
47,0.46025437201907793,-0.2930995900649349,2.9166666666666665,13301.149452999998,2,4,8,13
33,0.39069952305246425,-0.2685265354390615,3.7142857142857144,15118.479957,3,4,8,13
20,0.26391096979332274,-0.1686951912708439,19.0,17494.490730000005,4,4,8,13
54,0.48171701112877585,-0.29501260732633255,2.857142857142857,14517.787898999995,1,6,8,13
46,0.447933227344992,-0.2669592075749405,5.571428571428571,15984.234098000008,2,6,8,13
30,0.4034181240063593,-0.27299779163270727,5.0,16124.450764999998,3,6,8,13
18,0.33783783783783783,-0.2384522595431517,8.0,17709.390376000003,4,6,8,13
6,0.22655007949125597,-0.17785308748967857,2.0,10786.7,5,6,8,13
0,0.0,0.0,inf,10000.0,1,8,8,13
0,0.0,0.0,inf,10000.0,2,8,8,13
0,0.0,0.0,inf,10000.0,3,8,8,13
0,0.0,0.0,inf,10000.0,4,8,8,13
0,0.0,0.0,inf,10000.0,5,8,8,13
51,0.9220985691573926,-0.17275985969412824,1.4285714285714286,18428.289076000005,1,10,8,13
45,0.9356120826709062,-0.1703886692101202,1.5,17913.700142999987,2,10,8,13
33,0.9976152623211447,-0.21403199685762206,1.3571428571428572,17298.050984000005,3,10,8,13
19,1.001987281399046,-0.30895765826394733,0.5833333333333334,12930.989656000003,4,10,8,13
7,0.9924483306836248,-0.33583813095572806,6.0,21097.85976,5,10,8,13
47,0.915341812400636,-0.19823425808219267,1.2380952380952381,16495.860434000002,1,12,8,13
45,0.9224960254372019,-0.19571840254288234,1.25,15283.630238999995,2,12,8,13
42,0.928060413354531,-0.19442554358100322,1.3333333333333333,14311.229844999996,3,12,8,13
34,0.8946740858505564,-0.18733211964074076,0.8888888888888888,14080.130994,4,12,8,13
16,0.9272655007949125,-0.18917313233448405,2.2,22108.259374999998,5,12,8,13
44,0.9169316375198728,-0.18409491390676694,1.75,16834.369592000006,1,14,8,13
43,0.9121621621621622,-0.16123293954717968,1.263157894736842,15962.850220999992,2,14,8,13
41,0.9161367249602543,-0.20683140312592807,1.2777777777777777,13955.369523999994,3,14,8,13
34,0.9356120826709062,-0.18872959117615146,1.125,15072.689634000002,4,14,8,13
26,0.9785373608903021,-0.19037117864740044,1.3636363636363635,17433.204661000003,5,14,8,13
43,0.9073926868044515,-0.21812070157390656,1.6875,15792.110629999997,1,16,8,13
42,0.895866454689984,-0.1673736656283394,1.3333333333333333,17981.371005999998,2,16,8,13
41,0.9069952305246423,-0.1981083019252623,1.411764705882353,18246.77078099999,3,16,8,13
37,0.9431637519872814,-0.18555703685976102,1.4666666666666666,18163.599906,4,16,8,13
29,0.9920508744038156,-0.18796352143768483,1.9,19050.01049800001,5,16,8,13
43,0.9117647058823529,-0.1853893747819764,1.8666666666666667,17618.190815000005,1,18,8,13
42,0.893879173290938,-0.16435258481614465,1.4705882352941178,18743.580943000004,2,18,8,13
40,0.9141494435612083,-0.20204365076560532,1.3529411764705883,17868.069294,3,18,8,13
36,0.9491255961844197,-0.18943169557858475,1.4,20746.499956000003,4,18,8,13
32,1.0007949125596185,-0.18759562768545932,1.2857142857142858,19370.259534999997,5,18,8,13
40,0.9205087440381559,-0.21011615375262066,1.5,15001.760564999999,1,20,8,13
40,0.9185214626391097,-0.21832665042972596,1.5,15476.07072,2,20,8,13
39,0.9288553259141494,-0.19407988222595599,1.2941176470588236,18062.05940700001,3,20,8,13
37,0.9141494435612083,-0.20418297486021775,1.8461538461538463,18503.539919000006,4,20,8,13
30,1.0103338632750398,-0.2754052774622391,1.1428571428571428,15208.83978600001,5,20,8,13
48,0.4908585055643879,-0.29143150731350764,3.0,14965.279126999989,1,2,11,13
42,0.4507154213036566,-0.2766239846624299,5.0,18229.10790099998,2,2,11,13
50,0.4829093799682035,-0.2843097970909262,3.5454545454545454,15899.148471000004,1,4,11,13
49,0.4793322734499205,-0.2700869696366802,3.0833333333333335,15354.079499999996,2,4,11,13
42,0.4391891891891892,-0.26726672205954477,4.25,18670.850550999985,3,4,11,13
30,0.3815580286168522,-0.238946272820528,4.0,16012.000723999998,4,4,11,13
50,0.5003974562798092,-0.27522343498253227,2.8461538461538463,14752.979583999986,1,6,11,13
47,0.49880763116057236,-0.26749666665187427,2.6153846153846154,15334.190271999994,2,6,11,13
41,0.4697933227344992,-0.23944806320740028,2.1538461538461537,14287.480471000008,3,6,11,13
32,0.44038155802861684,-0.22463229108111904,3.0,17321.880414000003,4,6,11,13
15,0.2972972972972973,-0.18468758403882674,4.0,15611.710335999995,5,6,11,13
48,0.5019872813990461,-0.26754883707489924,2.6923076923076925,16331.891367000004,1,8,11,13
44,0.4829093799682035,-0.23876473018266853,2.6666666666666665,16989.770239999998,2,8,11,13
38,0.4395866454689984,-0.22533602917644374,2.4545454545454546,17943.390785999996,3,8,11,13
29,0.42686804451510335,-0.21245988091392,2.625,14814.91085299999,4,8,11,13
9,0.2802066772655008,-0.20207498618363,2.0,10988.029755,5,8,11,13
49,0.4944356120826709,-0.2723117938954319,2.769230769230769,14335.717590999999,1,10,11,13
37,0.48767885532591415,-0.22280801593658947,2.7,16161.860363999991,2,10,11,13
24,0.4968203497615262,-0.21548817600373793,3.8,18457.730644000003,3,10,11,13
9,0.6919713831478538,-0.33769929559750184,3.5,15890.749999999998,4,10,11,13
3,0.5274244833068362,-0.3394384407040388,inf,14362.909514000004,5,10,11,13
49,0.9300476947535771,-0.23192149773898849,1.5789473684210527,13854.910777999994,1,12,11,13
40,0.9268680445151033,-0.1905056970760035,1.2222222222222223,13772.39023900001,2,12,11,13
25,0.9312400635930048,-0.24671295980706048,1.5,13456.420562,3,12,11,13
12,0.8390302066772655,-0.23924333658294544,1.4,15496.650268999998,4,12,11,13
2,0.5830683624801272,-0.25324345804596843,1.0,20643.97,5,12,11,13
45,0.928060413354531,-0.18774694504409975,1.5,18266.920249,1,14,11,13
40,0.931637519872814,-0.2521252718672728,1.5,17841.254684999996,2,14,11,13
36,0.9725755166931638,-0.26606894845592893,1.4,18066.56070999998,3,14,11,13
24,0.9117647058823529,-0.2937460496331694,1.0,19021.490040999997,4,14,11,13
15,0.8906995230524642,-0.33559105810255035,1.1428571428571428,16059.859691999993,5,14,11,13
42,0.9260731319554849,-0.19203946231332755,1.4705882352941178,17062.01146099999,1,16,11,13
41,0.9272655007949125,-0.2584812291929365,1.411764705882353,16737.820139999993,2,16,11,13
40,0.9463434022257552,-0.26625841686445084,1.6666666666666667,15626.130069000008,3,16,11,13
33,0.9602543720190779,-0.29790194836900313,1.3571428571428572,12143.909966000005,4,16,11,13
20,0.8608903020667726,-0.2900708047717666,1.8571428571428572,16424.43081800001,5,16,11,13
41,0.9157392686804452,-0.20466986046342284,1.7333333333333334,17299.945300000007,1,18,11,13
41,0.9109697933227345,-0.2750871314592632,1.7333333333333334,16621.371036,2,18,11,13
40,0.8986486486486487,-0.26349228664456414,1.6666666666666667,15518.905131000005,3,18,11,13
35,0.9618441971383148,-0.31646371241793625,2.1818181818181817,16923.930752000004,4,18,11,13
30,0.9757551669316376,-0.30193559904046224,1.5,14811.101054000002,5,18,11,13
40,0.8914944356120826,-0.19704695412480236,1.3529411764705883,17778.91019299999,1,20,11,13
40,0.8791732909379968,-0.2637973217587684,1.5,15607.409742,2,20,11,13
40,0.8839427662957074,-0.2658727551511663,1.8571428571428572,17060.97415499999,3,20,11,13
38,0.8891096979332274,-0.30800154869730095,1.7142857142857142,14698.590093999994,4,20,11,13
34,0.9252782193958664,-0.29632524519484643,2.090909090909091,14352.829985000006,5,20,11,13
42,0.5011923688394276,-0.3043213085459688,3.6666666666666665,15465.36328399999,1,2,14,13
41,0.4872813990461049,-0.2911181849976126,3.5555555555555554,16411.584310999984,2,2,14,13
46,0.4829093799682035,-0.28425390513261123,2.5384615384615383,16519.879264,1,4,14,13
46,0.4813195548489666,-0.27438056784863124,2.8333333333333335,15467.989905999979,2,4,14,13
40,0.4538950715421304,-0.2676532682543679,3.0,16841.161060999984,3,4,14,13
32,0.42130365659777425,-0.24033807029451043,2.5555555555555554,14845.540103000012,4,4,14,13
47,0.5047694753577107,-0.26988005810787796,3.272727272727273,17174.37020199999,1,6,14,13
45,0.49880763116057236,-0.27199566700699385,3.090909090909091,16694.538743999998,2,6,14,13
43,0.4852941176470588,-0.23714999232010128,2.3076923076923075,16736.625251999998,3,6,14,13
38,0.4165341812400636,-0.24149952064553143,2.8,16607.579959000006,4,6,14,13
22,0.32591414944356123,-0.21502122272867444,4.5,16274.669442999995,5,6,14,13
45,0.4980127186009539,-0.26887109059748754,3.090909090909091,15496.750354000002,1,8,14,13
44,0.5019872813990461,-0.23623978287276956,2.3846153846153846,16262.069705000013,2,8,14,13
42,0.4809220985691574,-0.22478037698348644,3.2,18856.18060300001,3,8,14,13
35,0.46144674085850557,-0.2162704867999061,2.5,17599.380578,4,8,14,13
27,0.4185214626391097,-0.203769454624703,3.5,15286.035477999998,5,8,14,13
46,0.5019872813990461,-0.2239937207941916,3.6,17348.698912999997,1,10,14,13
45,0.5015898251192369,-0.21736922037435244,2.2142857142857144,14923.139969999997,2,10,14,13
39,0.5091414944356121,-0.21110090683060212,2.25,15406.325148000009,3,10,14,13
31,0.5214626391096979,-0.2244466030423219,4.166666666666667,18087.409482000006,4,10,14,13
18,0.544912559618442,-0.250687275050943,5.0,15714.128974000008,5,10,14,13
46,0.49880763116057236,-0.20767657416740545,2.5384615384615383,16566.030568,1,12,14,13
43,0.49642289348171703,-0.20935715051001255,3.3,17555.725150999988,2,12,14,13
33,0.40262321144674085,-0.20744181240740106,2.3,18667.590215,3,12,14,13
22,0.28139904610492844,-0.20058343654901412,4.5,19690.230620999995,4,12,14,13
8,0.4725755166931638,-0.3370428788409862,1.0,13469.299999999997,5,12,14,13
0,0.0,0.0,inf,10000.0,1,14,14,13
0,0.0,0.0,inf,10000.0,2,14,14,13
0,0.0,0.0,inf,10000.0,3,14,14,13
0,0.0,0.0,inf,10000.0,4,14,14,13
0,0.0,0.0,inf,10000.0,5,14,14,13
43,0.9173290937996821,-0.2619013075217005,1.263157894736842,15180.401757999993,1,16,14,13
42,0.9030206677265501,-0.31631840745400597,2.230769230769231,14356.768643,2,16,14,13
33,0.9542925278219396,-0.3015646138747694,1.75,14747.667860000003,3,16,14,13
22,0.9264705882352942,-0.3192929759596127,1.75,17831.440214000006,4,16,14,13
11,0.7976947535771065,-0.15879984811387307,1.75,24402.620123999997,5,16,14,13
41,0.9069952305246423,-0.30906839733276364,1.7333333333333334,14965.439824000005,1,18,14,13
41,0.9121621621621622,-0.29734178355841767,2.1538461538461537,14688.859742999992,2,18,14,13
38,0.9113672496025437,-0.3188064597159075,2.1666666666666665,13676.15064900001,3,18,14,13
30,0.8815580286168522,-0.3277441441720135,1.3076923076923077,12100.419171000014,4,18,14,13
18,0.7957074721780604,-0.28915447417135365,2.6,16962.780341000005,5,18,14,13
39,0.8974562798092209,-0.28621069407721134,2.0,14064.208171,1,20,14,13
39,0.9097774244833068,-0.2906843310822546,2.5454545454545454,14335.559546999993,2,20,14,13
39,0.9272655007949125,-0.2973132387191943,1.6,13962.189416000014,3,20,14,13
34,0.9395866454689984,-0.3005923196495204,1.2666666666666666,12235.429818000006,4,20,14,13
30,0.9682034976152624,-0.28511714577261094,2.0,14365.689267999998,5,20,14,13
44,0.48171701112877585,-0.2837694940391191,3.888888888888889,18076.073425999995,1,2,17,13
40,0.4733704292527822,-0.285076806765956,4.0,17757.608773999993,2,2,17,13
43,0.4956279809220986,-0.28338254558428433,3.7777777777777777,15997.388793000007,1,4,17,13
42,0.4908585055643879,-0.2657153126816047,4.25,14215.549164000004,2,4,17,13
36,0.462241653418124,-0.26776068022600535,2.6,14178.580374999992,3,4,17,13
29,0.4236883942766296,-0.23745351320218408,3.142857142857143,14066.980235000006,4,4,17,13
44,0.4960254372019078,-0.2698605094979018,3.888888888888889,16896.841356000004,1,6,17,13
44,0.49364069952305245,-0.26651066157490844,3.0,18088.534150000007,2,6,17,13
40,0.45588235294117646,-0.2366858652039553,3.4444444444444446,17322.47119700001,3,6,17,13
35,0.39666136724960255,-0.22647621565514972,2.888888888888889,17345.229966999992,4,6,17,13
28,0.3441971383147854,-0.21415887146475215,2.5,16001.739104000011,5,6,17,13
43,0.4924483306836248,-0.26966080465667275,2.909090909090909,15554.394014000005,1,8,17,13
42,0.4884737678855326,-0.2388293469720994,2.5,15194.12862000001,2,8,17,13
41,0.4872813990461049,-0.22335464760026114,2.4166666666666665,16576.469072,3,8,17,13
35,0.42090620031796505,-0.2138517338042581,2.888888888888889,14822.290574000008,4,8,17,13
27,0.34459459459459457,-0.20722300311592476,1.7,13018.870371999994,5,8,17,13
44,0.4984101748807631,-0.213427059289948,2.6666666666666665,16152.57940899999,1,10,17,13
44,0.49483306836248014,-0.2144341873035425,2.142857142857143,13367.809548999992,2,10,17,13
42,0.47893481717011127,-0.23166128036686348,2.230769230769231,14590.629723,3,10,17,13
37,0.45349761526232113,-0.2137990059329306,3.111111111111111,14186.209982999999,4,10,17,13
32,0.4030206677265501,-0.21758251308375087,3.0,15839.469581999992,5,10,17,13
42,0.4956279809220986,-0.2159248081130682,3.2,14877.005071000001,1,12,17,13
42,0.48966613672496023,-0.2126947580312758,4.25,16377.93970899999,2,12,17,13
42,0.47655007949125594,-0.20248164670311955,5.0,18775.599957000006,3,12,17,13
35,0.4606518282988871,-0.15775602607044756,4.833333333333333,22646.129252000006,4,12,17,13
22,0.5027821939586645,-0.19586888634556177,3.4,16903.149376999998,5,12,17,13
43,0.49483306836248014,-0.21052032696299813,3.3,18007.079316,1,14,17,13
41,0.5027821939586645,-0.19075255047113826,3.5555555555555554,17186.851439,2,14,17,13
38,0.46343402225755165,-0.22872543149733457,3.2222222222222223,17762.058962999996,3,14,17,13
30,0.46621621621621623,-0.17620717638881123,3.2857142857142856,19008.099906999985,4,14,17,13
20,0.48211446740858505,-0.23043433395348187,3.0,17762.05949999998,5,14,17,13
45,0.49483306836248014,-0.20770569121207702,3.090909090909091,19579.899477999992,1,16,17,13
40,0.5182829888712241,-0.22065487540572742,2.6363636363636362,17979.889756999997,2,16,17,13
30,0.5389507154213037,-0.27284478948988444,5.0,17617.709128,3,16,17,13
14,0.5087440381558028,-0.30329395430509526,3.6666666666666665,17381.270389999998,4,16,17,13
2,0.2289348171701113,-0.2528538563575655,inf,16718.879807999998,5,16,17,13
44,0.9125596184419714,-0.18988292120542752,2.142857142857143,16106.078861000009,1,18,17,13
38,0.8736089030206677,-0.29247848079745287,1.7142857142857142,13953.160389000008,2,18,17,13
29,0.8664546899841018,-0.2864563325385653,1.4166666666666667,14437.619474999998,3,18,17,13
15,0.8167726550079492,-0.3671137484428328,2.0,16285.019764000002,4,18,17,13
5,0.6661367249602543,-0.3365265106316175,4.0,15259.739999999998,5,18,17,13
39,0.904610492845787,-0.29444037901309267,1.0526315789473684,12168.449512000005,1,20,17,13
38,0.8827503974562798,-0.28673894715757087,1.1111111111111112,12852.560616000015,2,20,17,13
35,0.8763910969793323,-0.28991205216999694,1.1875,12723.769836000001,3,20,17,13
28,0.8779809220985691,-0.32019682512553516,1.5454545454545454,13965.514295000003,4,20,17,13
17,0.8863275039745628,-0.3368534769610181,1.4285714285714286,13520.794905000004,5,20,17,13
40,0.49324324324324326,-0.28623001887377375,4.714285714285714,17117.984832000013,1,2,20,13
39,0.4904610492845787,-0.2746996740648378,3.875,16873.128967000008,2,2,20,13
40,0.5003974562798092,-0.28263727540822053,4.0,16404.42990300001,1,4,20,13
39,0.503577106518283,-0.2717727819305326,3.875,16191.359798000003,2,4,20,13
36,0.48767885532591415,-0.270246438192056,3.5,17677.140613999985,3,4,20,13
31,0.44872813990461047,-0.236921831148498,4.166666666666667,17912.509104000008,4,4,20,13
39,0.5059618441971383,-0.26445971773056964,3.3333333333333335,16924.02039,1,6,20,13
39,0.5071542130365659,-0.2366609797372122,3.875,18639.629148000007,2,6,20,13
38,0.4769475357710652,-0.22346499166369588,3.75,17432.740064000005,3,6,20,13
36,0.4642289348171701,-0.21617100118616805,2.6,13916.330128000003,4,6,20,13
29,0.4018282988871224,-0.20826408374414832,3.142857142857143,14763.319385000012,5,6,20,13
41,0.49324324324324326,-0.23834055770611878,2.727272727272727,17559.63938,1,8,20,13
41,0.49523052464228934,-0.22301297054864974,2.727272727272727,17242.889175,2,8,20,13
40,0.4848966613672496,-0.2151384073052803,2.3333333333333335,14768.510655000005,3,8,20,13
38,0.48211446740858505,-0.20517331338269834,2.4545454545454546,14270.450111000006,4,8,20,13
31,0.3847376788553259,-0.17032498453952744,2.875,17245.210238,5,8,20,13
42,0.5011923688394276,-0.21557690174794075,2.8181818181818183,14783.119621000002,1,10,20,13
41,0.5011923688394276,-0.21589391051988893,2.727272727272727,16243.83876400001,2,10,20,13
41,0.503577106518283,-0.21639078809888931,2.1538461538461537,16760.930648000012,3,10,20,13
40,0.4908585055643879,-0.2097570938214308,2.3333333333333335,17310.819234000006,4,10,20,13
32,0.4483306836248013,-0.2039214255626139,1.9090909090909092,14273.770242999997,5,10,20,13
41,0.5011923688394276,-0.21270174635008401,2.727272727272727,17448.180666999997,1,12,20,13
41,0.5063593004769475,-0.20441015377939184,3.1,17474.960689999993,2,12,20,13
40,0.49324324324324326,-0.18419057857383728,4.0,19648.101279999988,3,12,20,13
39,0.49761526232114467,-0.18209256935121024,3.3333333333333335,18188.331230999993,4,12,20,13
36,0.4900635930047695,-0.19113594634922054,3.0,18664.810348000006,5,12,20,13
40,0.4980127186009539,-0.19672530995358606,4.0,18697.43215200001,1,14,20,13
40,0.4844992050874404,-0.17400803380776636,3.0,18267.95049,2,14,20,13
40,0.46701112877583467,-0.17394299435840782,3.0,19027.710582999985,3,14,20,13
35,0.4546899841017488,-0.15510406080074812,3.375,21387.910201999985,4,14,20,13
31,0.42686804451510335,-0.18118215044223157,3.4285714285714284,18080.31073,5,14,20,13
41,0.5067567567567568,-0.22634717584420827,3.5555555555555554,20874.929295999988,1,16,20,13
41,0.5095389507154213,-0.21714883710280197,4.125,21518.414826999982,2,16,20,13
38,0.5063593004769475,-0.22008416964567418,3.75,20068.40900099998,3,16,20,13
34,0.5417329093799682,-0.20816810822448023,2.4,20403.030431000007,4,16,20,13
20,0.6025437201907791,-0.17140100368832445,5.666666666666667,19383.98999700001,5,16,20,13
39,0.5031796502384738,-0.20434307579726485,5.5,20712.53516699999,1,18,20,13
39,0.5031796502384738,-0.19369814893319048,3.875,19504.910528999997,2,18,20,13
34,0.4713831478537361,-0.2311958304528348,3.857142857142857,17836.140101,3,18,20,13
20,0.38394276629570745,-0.20331272788066,4.0,16703.956178000004,4,18,20,13
12,0.48171701112877585,-0.3400368085412396,2.0,16881.710225000003,5,18,20,13
0,0.0,0.0,inf,10000.0,1,20,20,13
0,0.0,0.0,inf,10000.0,2,20,20,13
0,0.0,0.0,inf,10000.0,3,20,20,13
0,0.0,0.0,inf,10000.0,4,20,20,13
0,0.0,0.0,inf,10000.0,5,20,20,13
38,0.4841017488076312,-0.2827735337526854,3.75,17096.785554,1,2,23,13
37,0.48171701112877585,-0.2719406302583051,4.285714285714286,16824.869532,2,2,23,13
39,0.492845786963434,-0.28589873004464594,3.3333333333333335,16047.479304000006,1,4,23,13
39,0.49165341812400637,-0.27189010188560375,2.9,15379.068760000004,2,4,23,13
34,0.4638314785373609,-0.2704136842411419,4.666666666666667,16914.33003399999,3,4,23,13
30,0.431637519872814,-0.23839699089202107,6.5,18271.319000999993,4,4,23,13
38,0.49642289348171703,-0.267773144442172,3.75,17258.768608999995,1,6,23,13
38,0.48608903020667726,-0.23699544092462085,3.75,17139.469714000003,2,6,23,13
37,0.4697933227344992,-0.22594575835949268,3.625,16693.57973700001,3,6,23,13
37,0.47217806041335453,-0.2164643216575755,2.3636363636363638,14899.099173999992,4,6,23,13
28,0.37639109697933226,-0.20532944901311956,3.0,16174.609550000003,5,6,23,13
38,0.4908585055643879,-0.23796003669105076,3.2222222222222223,15925.858538000011,1,8,23,13
38,0.49483306836248014,-0.22410503458754902,3.2222222222222223,15774.519203999998,2,8,23,13
37,0.48171701112877585,-0.18866317621284726,3.111111111111111,16973.620632000006,3,8,23,13
37,0.4666136724960254,-0.18665961382012808,3.111111111111111,16866.60010299999,4,8,23,13
32,0.4332273449920509,-0.18303553141177564,3.5714285714285716,16956.170876000004,5,8,23,13
39,0.4968203497615262,-0.20558318997549582,3.875,17126.369971,1,10,23,13
39,0.49920508744038156,-0.20119910646351077,4.571428571428571,17786.599616,2,10,23,13
38,0.5043720190779014,-0.19326529672777906,3.2222222222222223,16976.211034999986,3,10,23,13
37,0.49364069952305245,-0.186568952140821,3.625,19295.720375999994,4,10,23,13
33,0.4741653418124006,-0.20357627625353414,3.125,17185.80016800001,5,10,23,13
39,0.5011923688394276,-0.20351530521397748,4.571428571428571,16901.241012000013,1,12,23,13
39,0.4984101748807631,-0.19284045606114947,4.571428571428571,16110.761007999998,2,12,23,13
39,0.4968203497615262,-0.19144415671757975,2.5454545454545454,17577.490595000003,3,12,23,13
36,0.4956279809220986,-0.20595945934820636,2.6,17881.645075999997,4,12,23,13
33,0.4940381558028617,-0.21545033568738214,3.125,19216.02015299999,5,12,23,13
39,0.5067567567567568,-0.23399269880894583,4.571428571428571,18234.961075000003,1,14,23,13
39,0.5095389507154213,-0.22097958058564982,3.875,17910.661065,2,14,23,13
38,0.5,-0.20413780441719315,4.428571428571429,19936.656343999995,3,14,23,13
38,0.4737678855325914,-0.21133065569448364,5.333333333333333,22130.160508,4,14,23,13
34,0.4793322734499205,-0.21729751782717072,4.666666666666667,21255.199112999995,5,14,23,13
40,0.5095389507154213,-0.19441057155875868,4.714285714285714,20402.783863999986,1,16,23,13
40,0.5119236883942766,-0.20120249950860286,4.714285714285714,20190.00979199999,2,16,23,13
40,0.5174880763116058,-0.17470017253035508,3.0,20426.25254700001,3,16,23,13
39,0.5226550079491256,-0.1820491879650098,4.571428571428571,22709.685834000007,4,16,23,13
36,0.4996025437201908,-0.19805190267041536,3.5,18829.41557799999,5,16,23,13
39,0.5027821939586645,-0.1448379787092159,3.875,25522.499890999992,1,18,23,13
38,0.5155007949125596,-0.14493837371794144,2.8,24914.13922,2,18,23,13
37,0.5206677265500795,-0.14809343662754862,2.3636363636363638,23349.12513800001,3,18,23,13
34,0.5158982511923689,-0.1661143060762917,2.7777777777777777,23628.500373999985,4,18,23,13
29,0.5151033386327504,-0.1550454620672343,6.25,21879.53004799999,5,18,23,13
38,0.492845786963434,-0.17754929500344693,4.428571428571429,24299.170583000003,1,20,23,13
38,0.5003974562798092,-0.16266978138603794,3.2222222222222223,21967.25098799999,2,20,23,13
33,0.5131160572337043,-0.1645258938328882,3.125,19081.839992999994,3,20,23,13
25,0.5174880763116058,-0.23333764908195856,2.125,16073.789688000003,4,20,23,13
15,0.6526232114467408,-0.22986918870524042,2.75,16612.960266000002,5,20,23,13
37,0.4773449920508744,-0.28587981560101094,3.625,18964.529567999998,1,2,26,13
37,0.47297297297297297,-0.27007057952251007,5.166666666666667,18101.07314099999,2,2,26,13
37,0.48807631160572335,-0.2819327228742287,3.111111111111111,16128.569976000006,1,4,26,13
37,0.48052464228934816,-0.2670677470213287,3.111111111111111,16510.299045,2,4,26,13
32,0.4546899841017488,-0.2657178810090023,3.5714285714285716,15678.950327999992,3,4,26,13
28,0.4145468998410175,-0.2370073604812437,3.6666666666666665,16740.139973000005,4,4,26,13
36,0.48767885532591415,-0.265455945481533,3.5,14919.708859999997,1,6,26,13
36,0.4825119236883943,-0.23909393007267007,3.5,16602.799833000005,2,6,26,13
35,0.46939586645469,-0.22583609148608394,4.833333333333333,17089.229549999993,3,6,26,13
35,0.45190779014308424,-0.21507332698883175,2.5,15873.978491,4,6,26,13
26,0.3978537360890302,-0.20374053450910862,2.7142857142857144,14151.581288999998,5,6,26,13
36,0.4844992050874404,-0.23474369790234415,3.5,14476.104406000004,1,8,26,13
36,0.4809220985691574,-0.22562246888860518,3.0,14707.095019999997,2,8,26,13
36,0.4793322734499205,-0.16292360854851232,3.0,17738.41510100001,3,8,26,13
36,0.4773449920508744,-0.1652429576560862,3.5,18328.77055599998,4,8,26,13
30,0.4697933227344992,-0.16016621122067323,2.75,16114.741329,5,8,26,13
37,0.4960254372019078,-0.20504369136968334,3.625,15944.575042999993,1,10,26,13
37,0.49920508744038156,-0.1999030725757998,3.111111111111111,17127.081065,2,10,26,13
37,0.4984101748807631,-0.21315318708159073,2.7,15992.005367999993,3,10,26,13
37,0.4904610492845787,-0.19987159275351288,5.166666666666667,19350.409863999987,4,10,26,13
34,0.45031796502384736,-0.20597126568816784,4.666666666666667,20496.209603999985,5,10,26,13
37,0.4904610492845787,-0.20084069818141745,4.285714285714286,17790.605833000005,1,12,26,13
37,0.49364069952305245,-0.20116707090174765,4.285714285714286,19183.28086499999,2,12,26,13
37,0.49523052464228934,-0.196993890268602,5.166666666666667,20585.445516000003,3,12,26,13
34,0.49483306836248014,-0.2086605815402656,4.666666666666667,17354.570068000005,4,12,26,13
33,0.4578696343402226,-0.20036458239054972,4.5,16959.233803999996,5,12,26,13
37,0.5043720190779014,-0.18194979395211533,5.166666666666667,21929.966216999997,1,14,26,13
37,0.5083465818759937,-0.18240601323279163,3.625,22563.865725999985,2,14,26,13
37,0.5091414944356121,-0.16623661255313418,3.625,21984.509672999986,3,14,26,13
36,0.4956279809220986,-0.1762729893490548,3.0,22306.760234,4,14,26,13
35,0.5007949125596184,-0.18471893559589017,3.375,20525.266833,5,14,26,13
37,0.5087440381558028,-0.16381113281664056,4.285714285714286,22781.869923999977,1,16,26,13
37,0.5119236883942766,-0.1637733322728078,4.285714285714286,23013.88958999999,2,16,26,13
36,0.5079491255961844,-0.165880682572819,2.6,21002.400234000008,3,16,26,13
35,0.4940381558028617,-0.17686558088245954,1.9166666666666667,19518.399440999998,4,16,26,13
