,fast,slow,sig,delay,numSell,exposure,drawdown,winLoss,value,zzz
15,9,15,5,4,6,0.476987448,-0.050398599,inf,12236.37,9-15-5-4
67,13,27,9,2,9,0.5,-0.08850666,3.5,12232.59,13-27-9-2
0,7,13,9,3,12,0.520920502,-0.058313529,5,12230.29,7-13-9-3
72,13,27,11,3,8,0.5,-0.08850666,7,12228.75,13-27-11-3
33,11,16,3,4,6,0.263598326,-0.050440622,inf,12227.7,11-16-3-4
57,11,19,5,4,7,0.380753138,-0.040541834,6,12219.06,11-19-5-4
44,13,25,7,3,8,0.531380753,-0.08850666,7,12215.43,13-25-7-3
14,11,23,3,3,5,0.334728033,-0.05221071,inf,12212.62,11-23-3-3
47,13,25,9,2,9,0.508368201,-0.08850666,3.5,12210.07,13-25-9-2
42,7,10,11,3,12,0.541841004,-0.058313529,5,12204.76,7-10-11-3
58,13,17,5,3,9,0.558577406,-0.08408547,3.5,12204.67,13-17-5-3
9,9,15,3,2,14,0.510460251,-0.08408547,6,12204.52,9-15-3-2
42,5,10,3,1,21,0.451882845,-0.058313529,3.2,12197.77,5-10-3-1
8,7,9,5,1,19,0.49790795,-0.08850666,5.333333333,12196.65,7-9-5-1
4,7,13,11,3,13,0.587866109,-0.08584947,5.5,12193.93,7-13-11-3
40,7,10,11,1,15,0.520920502,-0.08850666,2.75,12192.99,7-10-11-1
51,13,25,11,2,9,0.516736402,-0.08850666,3.5,12182.45,13-25-11-2
6,7,15,3,1,16,0.512552301,-0.08850666,4.333333333,12176.67,7-15-3-1
64,11,19,9,3,11,0.640167364,-0.08584947,2.666666667,12172.53,11-19-9-3
59,13,27,5,2,8,0.468619247,-0.08850666,3,12171.83,13-27-5-2
77,3,6,11,2,11,0.546025105,-0.07666548,4.5,12171.41,3-6-11-2
53,11,19,3,4,5,0.307531381,-0.040430405,4,12171.26,11-19-3-4
54,9,12,7,1,15,0.556485356,-0.08850666,4,12168.82,9-12-7-1
7,7,15,3,2,13,0.529288703,-0.08850666,5.5,12166.86,7-15-3-2
15,7,9,7,4,5,0.481171548,-0.050449858,inf,12162.05,7-9-7-4
52,3,5,9,1,20,0.476987448,-0.07666548,5.666666667,12160.635,3-5-9-1
71,13,27,11,2,8,0.481171548,-0.08850666,3,12160.31,13-27-11-2
32,9,17,5,1,15,0.537656904,-0.08850666,2.75,12156.81,9-17-5-1
8,13,20,9,3,9,0.631799163,-0.08850666,8,12156.68,13-20-9-3
43,13,25,7,2,9,0.537656904,-0.08850666,3.5,12154.04,13-25-7-2
59,5,10,11,2,14,0.508368201,-0.08850666,6,12146.79,5-10-11-2
69,11,12,3,2,13,0.5,-0.08584947,3.333333333,12145.67,11-12-3-2
38,7,10,9,3,11,0.464435146,-0.071338904,4.5,12145.27,7-10-9-3
11,13,20,11,2,9,0.579497908,-0.08850666,8,12144.685,13-20-11-2
57,7,12,9,2,15,0.527196653,-0.08408547,4,12142.15,7-12-9-2
5,13,20,7,4,7,0.707112971,-0.08850666,6,12141.27,13-20-7-4
35,13,14,3,4,2,0.5,-0.05032285,inf,12128.86,13-14-3-4
30,9,10,5,1,19,0.527196653,-0.08850666,3.75,12123.96,9-10-5-1
68,7,13,5,1,17,0.523012552,-0.08850666,1.833333333,12121.45,7-13-5-1
72,3,6,9,1,18,0.479079498,-0.07666548,8,12121.28,3-6-9-1
22,11,23,7,3,9,0.612970711,-0.08584947,8,12118.14,11-23-7-3
56,5,10,9,3,9,0.527196653,-0.053119892,8,12116.54,5-10-9-3
48,13,25,9,3,8,0.50209205,-0.08850666,7,12112.31,13-25-9-3
50,13,25,11,1,9,0.512552301,-0.08850666,8,12107.465,13-25-11-1
20,7,9,11,1,15,0.512552301,-0.08850666,2.75,12107.22,7-9-11-1
3,13,20,7,2,11,0.617154812,-0.08850666,2.666666667,12101.64,13-20-7-2
69,7,13,5,2,16,0.5041841,-0.08850666,2.2,12097.28,7-13-5-2
41,3,5,3,2,8,0.558577406,-0.040431279,7,12093.235,3-5-3-2
67,9,14,3,2,14,0.523012552,-0.08408547,6,12088.73,9-14-3-2
49,7,12,5,2,16,0.487447699,-0.08850666,2.2,12086.18,7-12-5-2
55,5,10,9,2,14,0.523012552,-0.08850666,6,12084.52,5-10-9-2
63,13,27,7,2,9,0.483263598,-0.08850666,3.5,12084.42,13-27-7-2
65,7,8,3,4,0,0,-0.050281098,inf,12084.11,7-8-3-4
28,7,10,5,1,19,0.508368201,-0.08850666,3.75,12081.36,7-10-5-1
35,13,25,3,2,10,0.516736402,-0.08850666,9,12080.16,13-25-3-2
63,9,19,9,4,7,0.422594142,-0.05206089,inf,12078.58,9-19-9-4
23,13,22,7,2,10,0.575313808,-0.08850666,4,12075.24,13-22-7-2
7,13,20,9,2,10,0.573221757,-0.08850666,4,12065.85,13-20-9-2
8,7,15,3,3,9,0.49790795,-0.058075595,8,12060.64,7-15-3-3
59,7,12,9,4,7,0.518828452,-0.052069916,inf,12060.42,7-12-9-4
5,11,21,9,2,11,0.606694561,-0.08408547,2.666666667,12057.655,11-21-9-2
39,9,17,7,4,8,0.364016736,-0.051982042,inf,12052.62,9-17-7-4
25,13,22,7,4,8,0.575313808,-0.08850666,7,12051.6,13-22-7-4
27,5,8,5,2,18,0.474895397,-0.056499553,5,12049.57,5-8-5-2
45,13,25,7,4,8,0.527196653,-0.08850666,3,12048.545,13-25-7-4
6,11,21,9,3,10,0.638075314,-0.08584947,4,12048.03,11-21-9-3
30,7,10,5,3,8,0.353556485,-0.053222595,7,12040.22,7-10-5-3
10,7,15,5,1,15,0.520920502,-0.08850666,2.75,12038.55,7-15-5-1
75,11,12,5,4,3,0.665271967,-0.08584947,2,12036.92,11-12-5-4
58,7,12,9,3,12,0.518828452,-0.058313529,5,12033.27,7-12-9-3
45,7,12,3,2,14,0.569037657,-0.08850666,6,12031.19,7-12-3-2
73,3,6,9,2,13,0.420502092,-0.07666548,5.5,12028.42,3-6-9-2
65,3,6,5,2,17,0.441422594,-0.036538986,3.25,12027.36,3-6-5-2
71,9,14,5,2,14,0.569037657,-0.08408547,3.666666667,12018.53,9-14-5-2
70,13,27,11,1,8,0.481171548,-0.08850666,7,12013.415,13-27-11-1
60,13,27,5,3,7,0.464435146,-0.08850666,6,12010.83,13-27-5-3
25,11,23,9,2,10,0.531380753,-0.08408547,2.333333333,12004.855,11-23-9-2
16,7,15,7,3,11,0.458158996,-0.052911491,4.5,12001.78,7-15-7-3
17,7,9,9,2,12,0.527196653,-0.08408547,5,12000.35,7-9-9-2
62,3,6,3,3,1,0.112970711,-0.050260001,inf,11998.2,3-6-3-3
53,9,12,5,4,4,0.571129707,-0.0521316,inf,11997.33,9-12-5-4
67,11,19,11,2,10,0.581589958,-0.08408547,4,11996.785,11-19-11-2
54,7,12,7,3,11,0.430962343,-0.061678117,4.5,11995.48,7-12-7-3
46,5,10,5,1,19,0.529288703,-0.08850666,3.75,11995.1352,5-10-5-1
64,3,6,5,1,28,0.483263598,-0.037543136,3.666666667,11993.28,3-6-5-1
36,9,10,7,3,7,0.4958159,-0.058313529,6,11990.39,9-10-7-3
58,5,10,11,1,15,0.512552301,-0.08850666,2.75,11985.06,5-10-11-1
32,7,10,7,1,17,0.5041841,-0.08850666,3.25,11983.26,7-10-7-1
23,5,8,3,2,14,0.449790795,-0.056769728,3.666666667,11974.23,5-8-3-2
70,7,13,5,3,11,0.581589958,-0.08408547,4.5,11971.99,7-13-5-3
52,7,12,7,1,16,0.525104603,-0.08850666,3,11966.24,7-12-7-1
72,7,13,7,1,15,0.541841004,-0.08850666,2.75,11961.77,7-13-7-1
72,7,8,7,3,5,0.414225941,-0.058075595,inf,11952.8,7-8-7-3
66,7,13,3,3,7,0.472803347,-0.054441875,6,11952.32,7-13-3-3
11,11,14,3,2,13,0.476987448,-0.08408547,5.5,11951.75,11-14-3-2
21,7,9,11,2,12,0.508368201,-0.08408547,5,11949.09,7-9-11-2
63,7,12,11,4,7,0.418410042,-0.052013295,inf,11945.56,7-12-11-4
37,5,8,9,4,4,0.59832636,-0.052175713,3,11942.69,5-8-9-4
34,9,10,7,1,15,0.571129707,-0.08850666,2.75,11942.62,9-10-7-1
60,5,10,11,3,10,0.510460251,-0.08408547,4,11939.81,5-10-11-3
18,7,9,9,3,9,0.539748954,-0.056115106,8,11936.88,7-9-9-3
12,9,15,5,1,15,0.543933054,-0.08850666,4,11933.79,9-15-5-1
63,13,17,7,4,6,0.474895397,-0.052066906,inf,11933.675,13-17-7-4
10,5,6,7,1,19,0.5041841,-0.0769081,2.8,11931.68,5-6-7-1
29,11,23,11,2,10,0.523012552,-0.08408547,2.333333333,11925.8,11-23-11-2
16,7,9,9,1,15,0.531380753,-0.08850666,2.75,11923.29,7-9-9-1
73,11,21,3,4,4,0.479079498,-0.061404603,inf,11922.825,11-21-3-4
48,3,5,7,1,22,0.462343096,-0.039710512,4.5,11921.58,3-5-7-1
20,3,4,3,1,34,0.5041841,-0.052739215,2.777777778,11915.265,3-4-3-1
61,7,12,11,2,14,0.508368201,-0.08408547,3.666666667,11907.24,7-12-11-2
64,13,27,7,3,7,0.456066946,-0.08850666,6,11906.9,13-27-7-3
68,13,27,9,3,9,0.523012552,-0.08850666,8,11898.87,13-27-9-3
68,3,6,7,1,19,0.485355649,-0.058075595,5.333333333,11895.52,3-6-7-1
28,3,4,7,1,21,0.491631799,-0.063047155,6,11893.28,3-4-7-1
26,3,4,5,3,2,0.410041841,-0.03371305,inf,11889.76,3-4-5-3
39,13,25,5,2,8,0.516736402,-0.08850666,3,11886.19,13-25-5-2
37,7,10,9,2,15,0.518828452,-0.08408547,4,11884.16,7-10-9-2
30,11,23,11,3,9,0.558577406,-0.08584947,8,11880.835,11-23-11-3
61,3,6,3,2,9,0.629707113,-0.056115106,2,11879.79,3-6-3-2
49,13,25,9,4,7,0.460251046,-0.08850666,6,11878.295,13-25-9-4
77,11,21,5,4,6,0.359832636,-0.0405121,inf,11868.18,11-21-5-4
61,11,19,7,4,9,0.587866109,-0.07666548,3.5,11866.23,11-19-7-4
49,3,5,7,2,14,0.525104603,-0.05213173,3.666666667,11862.625,3-5-7-2
66,3,6,5,3,2,0.366108787,-0.03371305,inf,11860.78,3-6-5-3
32,3,4,9,1,20,0.462343096,-0.07666548,5.666666667,11852.48,3-4-9-1
15,7,15,7,2,14,0.535564854,-0.08408547,3.666666667,11849.02,7-15-7-2
52,9,12,5,3,8,0.564853556,-0.061594282,3,11836.72,9-12-5-3
21,13,22,5,4,7,0.627615063,-0.08850666,2.5,11835.97,13-22-5-4
29,7,10,5,2,18,0.527196653,-0.08850666,2.6,11832.46,7-10-5-2
70,9,14,5,1,15,0.546025105,-0.08850666,4,11829.14,9-14-5-1
40,13,25,5,3,8,0.523012552,-0.08850666,7,11826.53,13-25-5-3
19,7,9,9,4,4,0.374476987,-0.050282467,inf,11820.32,7-9-9-4
50,7,12,5,3,8,0.541841004,-0.08408547,3,11816.38,7-12-5-3
53,13,25,11,4,8,0.512552301,-0.08850666,7,11809.04,13-25-11-4
41,7,10,11,2,14,0.546025105,-0.08408547,3.666666667,11806.84,7-10-11-2
36,3,4,11,1,17,0.453974895,-0.07666548,4.666666667,11796.3,3-4-11-1
13,7,9,7,2,16,0.531380753,-0.08850666,2.2,11794.49,7-9-7-2
55,13,17,3,4,3,0.460251046,-0.061470922,inf,11779.48,13-17-3-4
73,7,8,7,4,3,0.39958159,-0.061321279,inf,11778.56,7-8-7-4
31,11,16,3,2,13,0.466527197,-0.08408547,5.5,11776.63,11-16-3-2
63,3,6,3,4,0,0,-0.050487402,inf,11764.1,3-6-3-4
77,7,13,9,2,14,0.4958159,-0.08408547,2.5,11762.66,7-13-9-2
36,7,10,9,1,15,0.518828452,-0.08850666,2.75,11759.27,7-10-9-1
15,5,6,9,2,11,0.533472803,-0.058189913,4.5,11751.85,5-6-9-2
39,7,10,9,4,6,0.460251046,-0.052305061,5,11736.13,7-10-9-4
11,7,15,5,2,13,0.527196653,-0.08408547,3.333333333,11728.05,7-15-5-2
31,9,17,3,4,3,0.169456067,-0.05028611,inf,11719.53,9-17-3-4
71,7,8,7,2,13,0.629707113,-0.08850666,3.333333333,11718.52,7-8-7-2
1,13,20,5,4,8,0.592050209,-0.08850666,3,11716.52,13-20-5-4
34,7,10,7,3,8,0.453974895,-0.056115106,7,11710.93,7-10-7-3
12,11,14,3,3,7,0.322175732,-0.050308947,6,11703.71,11-14-3-3
24,5,8,3,3,4,0.546025105,-0.058181104,3,11696.32,5-8-3-3
62,7,12,11,3,11,0.525104603,-0.08584947,2.666666667,11693.54,7-12-11-3
65,7,13,3,2,14,0.562761506,-0.08850666,3.666666667,11691.32,7-13-3-2
19,11,23,5,4,6,0.271966527,-0.04040808,2,11689.09,11-23-5-4
12,7,15,5,3,10,0.512552301,-0.058075595,4,11687.33,7-15-5-3
44,3,5,5,1,29,0.445606695,-0.037543136,2.625,11673.245,3-5-5-1
24,3,4,5,1,28,0.460251046,-0.064242632,3,11661.335,3-4-5-1
22,3,4,3,3,2,0.40167364,-0.056115106,inf,11657.185,3-4-3-3
9,7,9,5,2,17,0.533472803,-0.08850666,2.4,11655.95,7-9-5-2
60,3,6,3,1,34,0.487447699,-0.044258724,1.833333333,11649.18,3-6-3-1
33,5,8,7,4,3,0.370292887,-0.061321279,inf,11640.78,5-8-7-4
33,7,10,7,2,15,0.483263598,-0.08408547,2,11639.64,7-10-7-2
25,3,4,5,2,7,0.387029289,-0.050298933,2.5,11629.32,3-4-5-2
34,13,14,3,3,3,0.387029289,-0.050464031,inf,11626.03,13-14-3-3
55,7,12,7,4,5,0.483263598,-0.052264237,4,11616.85,7-12-7-4
69,13,27,9,4,7,0.437238494,-0.08408547,6,11606.82,13-27-9-4
27,11,23,9,4,7,0.4958159,-0.07666548,6,11600.205,11-23-9-4
57,3,5,11,2,9,0.428870293,-0.07666548,8,11599.39,3-5-11-2
53,7,12,7,2,16,0.533472803,-0.08408547,3,11571.3,7-12-7-2
31,7,10,5,4,3,0.414225941,-0.061144112,inf,11564.08,7-10-5-4
2,7,8,11,3,7,0.412133891,-0.056115106,6,11564.07,7-8-11-3
19,5,6,11,2,11,0.564853556,-0.08850666,4.5,11563.96,5-6-11-2
75,7,8,9,2,13,0.575313808,-0.08850666,2.25,11541.19,7-8-9-2
35,9,17,5,4,7,0.294979079,-0.05226393,inf,11540.84,9-17-5-4
40,3,5,3,1,36,0.472803347,-0.04440649,2,11515.14,3-5-3-1
73,13,27,11,4,7,0.418410042,-0.08408547,6,11510.3,13-27-11-4
31,5,8,7,2,16,0.481171548,-0.08850666,4.333333333,11503.2,5-8-7-2
52,5,10,7,3,8,0.481171548,-0.058295835,7,11498.92,5-10-7-3
48,5,10,5,3,9,0.422594142,-0.08850666,8,11486.93,5-10-5-3
28,5,8,5,3,7,0.380753138,-0.054263594,2.5,11480.72,5-8-5-3
17,13,22,3,4,4,0.376569038,-0.08850666,3,11476.015,13-22-3-4
67,7,8,5,2,17,0.445606695,-0.082602205,1.833333333,11447.745,7-8-5-2
64,7,8,3,3,1,0.148535565,-0.050331889,inf,11436.75,7-8-3-3
8,5,6,5,3,5,0.336820084,-0.050427828,inf,11425.29,5-6-5-3
23,7,9,11,4,5,0.353556485,-0.052253935,4,11424.17,7-9-11-4
63,7,8,3,2,12,0.290794979,-0.074399478,2,11420.2,7-8-3-2
10,7,9,5,3,7,0.355648536,-0.055242243,6,11415.71,7-9-5-3
40,5,8,11,3,6,0.489539749,-0.058295835,5,11403.07,5-8-11-3
37,9,10,7,4,4,0.368200837,-0.052160561,3,11395.59,9-10-7-4
47,5,10,5,2,16,0.508368201,-0.08850666,4.333333333,11395.575,5-10-5-2
32,9,10,5,3,6,0.378661088,-0.062100387,5,11386.69,9-10-5-3
29,3,4,7,2,8,0.420502092,-0.058313529,3,11379.695,3-4-7-2
13,7,15,5,4,4,0.389121339,-0.052006351,3,11373.84,7-15-5-4
51,9,19,3,4,3,0.217573222,-0.050251459,inf,11362.58,9-19-3-4
1,7,8,11,2,12,0.571129707,-0.08408547,3,11333.23,7-8-11-2
59,13,17,5,4,7,0.470711297,-0.08584947,2.5,11328.025,13-17-5-4
47,7,12,3,4,4,0.357740586,-0.052153735,3,11324.04,7-12-3-4
59,3,5,11,4,1,0.422594142,-0.058181101,inf,11314.27,3-5-11-4
75,13,20,3,4,6,0.359832636,-0.058181101,5,11314.21,13-20-3-4
7,7,9,3,4,2,0.324267782,-0.061500645,inf,11304.03,7-9-3-4
9,7,15,3,4,3,0.240585774,-0.050412869,inf,11294.32,7-15-3-4
70,3,6,7,3,4,0.353556485,-0.058181104,3,11267.71,3-6-7-3
41,5,8,11,4,3,0.251046025,-0.041536328,inf,11249.54,5-8-11-4
11,5,6,7,2,13,0.468619247,-0.058181104,2.25,11246.04,5-6-7-2
0,3,6,11,3,5,0.307531381,-0.058181101,4,11240.72,3-6-11-3
74,13,20,3,3,7,0.481171548,-0.058181104,6,11228.4,13-20-3-3
54,3,5,9,3,5,0.39539749,-0.058181104,1.5,11149.74,3-5-9-3
55,3,5,9,4,2,0.414225941,-0.052030198,1,11148.42,3-5-9-4
21,3,4,3,2,10,0.435146444,-0.062218261,2.333333333,11102.37,3-4-3-2
58,3,5,11,3,3,0.479079498,-0.058181104,inf,11075.38,3-5-11-3
36,5,8,9,3,7,0.368200837,-0.058295835,2.5,11067.21,5-8-9-3
35,7,10,7,4,3,0.347280335,-0.057303003,2,11065.9,7-10-7-4
32,5,8,7,3,6,0.278242678,-0.08850666,5,11064.9,5-8-7-3
15,11,23,3,4,3,0.186192469,-0.028231194,inf,11042.655,11-23-3-4
43,5,10,3,2,10,0.328451883,-0.058181104,2.333333333,11029.19,5-10-3-2
61,13,27,5,4,5,0.430962343,-0.08408547,1.5,11019.02,13-27-5-4
37,3,4,11,2,8,0.420502092,-0.07666548,3,10999.36,3-4-11-2
3,7,8,11,4,2,0.30125523,-0.06137893,inf,10957.24,7-8-11-4
49,5,10,5,4,3,0.246861925,-0.040585335,inf,10955.79,5-10-5-4
57,13,27,3,4,5,0.240585774,-0.08850666,4,10954.325,13-27-3-4
53,5,10,7,4,2,0.347280335,-0.041466536,inf,10948.6,5-10-7-4
38,3,4,11,3,3,0.073221757,-0.017397903,inf,10940.07,3-4-11-3
31,3,4,7,4,1,0.117154812,-0.033802445,inf,10913.07,3-4-7-4
37,13,25,3,4,3,0.353556485,-0.08850666,2,10835.08,13-25-3-4
16,5,6,9,3,4,0.39748954,-0.052169728,3,10823.84,5-6-9-3
74,3,6,9,3,4,0.282426778,-0.058181104,3,10817.65,3-6-9-3
21,5,6,11,4,1,0.115062762,-0.040484707,inf,10811.76,5-6-11-4
50,3,5,7,3,3,0.19874477,-0.052027863,2,10803.33,3-5-7-3
34,3,4,9,3,4,0.140167364,-0.041452035,inf,10801.35,3-4-9-3
61,5,10,11,4,3,0.186192469,-0.052124347,2,10772.43,5-10-11-4
41,13,25,5,4,4,0.347280335,-0.08850666,1,10750.745,13-25-5-4
26,7,10,3,3,6,0.271966527,-0.053329901,2,10747.02,7-10-3-3
25,7,10,3,2,12,0.416317992,-0.08850666,3,10728.33,7-10-3-2
30,3,4,7,3,3,0.343096234,-0.058181104,2,10718.61,3-4-7-3
45,3,5,5,2,10,0.470711297,-0.065806725,2.333333333,10709.29,3-5-5-2
67,7,13,3,4,2,0.215481172,-0.050212671,inf,10703.74,7-13-3-4
57,5,10,9,4,3,0.349372385,-0.052220267,2,10676.42,5-10-9-4
77,7,8,9,4,2,0.117154812,-0.017243705,inf,10669.57,7-8-9-4
13,11,14,3,4,1,0.050209205,-0.050554089,inf,10664.34,11-14-3-4
5,7,9,3,2,14,0.468619247,-0.082602205,1.333333333,10647.52,7-9-3-2
17,5,6,9,4,3,0.171548117,-0.040520001,2,10645.74,5-6-9-4
69,7,8,5,4,2,0.121338912,-0.050362478,inf,10640.41,7-8-5-4
53,3,5,9,2,9,0.39958159,-0.07666548,3.5,10618.545,3-5-9-2
33,9,10,5,4,1,0.048117155,-0.006866324,inf,10610.06,9-10-5-4
33,3,4,9,2,9,0.407949791,-0.07666548,3.5,10599.81,3-4-9-2
51,7,12,5,4,2,0.106694561,-0.052021559,1,10573.6,7-12-5-4
9,5,6,5,4,1,0.152719665,-0.061305709,inf,10468,5-6-5-4
11,7,9,5,4,1,0.146443515,-0.041466536,inf,10441.75,7-9-5-4
27,7,10,3,4,1,0.140167364,-0.05292,inf,10441.45,7-10-3-4
44,5,10,3,3,5,0.330543933,-0.058181101,1.5,10338.67,5-10-3-3
65,13,27,7,4,4,0.288702929,-0.08408547,1,10260.94,13-27-7-4
1,3,6,11,4,1,0.075313808,-0.040558344,inf,10214.6,3-6-11-4
49,9,12,3,4,1,0.062761506,-0.041348478,inf,10127.5,9-12-3-4
20,5,6,11,3,4,0.326359833,-0.08850666,1,10031.77,5-6-11-3
0,3,3,3,1,0,0,0,inf,10000,3-3-3-1
1,3,3,3,2,0,0,0,inf,10000,3-3-3-2
2,3,3,3,3,0,0,0,inf,10000,3-3-3-3
3,3,3,3,4,0,0,0,inf,10000,3-3-3-4
4,3,3,5,1,0,0,0,inf,10000,3-3-5-1
5,3,3,5,2,0,0,0,inf,10000,3-3-5-2
6,3,3,5,3,0,0,0,inf,10000,3-3-5-3
7,3,3,5,4,0,0,0,inf,10000,3-3-5-4
8,3,3,7,1,0,0,0,inf,10000,3-3-7-1
9,3,3,7,2,0,0,0,inf,10000,3-3-7-2
10,3,3,7,3,0,0,0,inf,10000,3-3-7-3
11,3,3,7,4,0,0,0,inf,10000,3-3-7-4
12,3,3,9,1,0,0,0,inf,10000,3-3-9-1
13,3,3,9,2,0,0,0,inf,10000,3-3-9-2
14,3,3,9,3,0,0,0,inf,10000,3-3-9-3
15,3,3,9,4,0,0,0,inf,10000,3-3-9-4
16,3,3,11,1,0,0,0,inf,10000,3-3-11-1
17,3,3,11,2,0,0,0,inf,10000,3-3-11-2
18,3,3,11,3,0,0,0,inf,10000,3-3-11-3
19,3,3,11,4,0,0,0,inf,10000,3-3-11-4
35,3,4,9,4,0,0,0,inf,10000,3-4-9-4
39,3,4,11,4,0,0,0,inf,10000,3-4-11-4
43,3,5,3,4,0,0,0,inf,10000,3-5-3-4
51,3,5,7,4,0,0,0,inf,10000,3-5-7-4
67,3,6,5,4,0,0,0,inf,10000,3-6-5-4
71,3,6,7,4,0,0,0,inf,10000,3-6-7-4
5,5,6,3,4,0,0,0,inf,10000,5-6-3-4
13,5,6,7,4,0,0,0,inf,10000,5-6-7-4
25,5,8,3,4,0,0,0,inf,10000,5-8-3-4
29,5,8,5,4,0,0,0,inf,10000,5-8-5-4
45,5,10,3,4,0,0,0,inf,10000,5-10-3-4
29,9,10,3,4,0,0,0,inf,10000,9-10-3-4
71,11,12,3,4,0,0,0,inf,10000,11-12-3-4
47,3,5,5,4,1,0.066945607,-0.058181101,0,9996.94,3-5-5-4
46,3,5,5,3,2,0.110878661,-0.058181104,1,9961.59,3-5-5-3
75,3,6,9,4,1,0.069037657,-0.058181101,0,9920.44,3-6-9-4
